0.0,2015-12-25 09:45:53,妈呀超清有点卡啊卡死我了,1572362,16777215
0.0,2015-12-06 22:06:56,2015,12,7      11,06,2554445,16777215
0.0,2015-09-20 12:36:32,大家晚安,785650,16777215
0.0,2015-03-08 05:57:35,我纹身，我喝酒，我拿刀，但我知道我是好奶爸,1078277,16777215
4.0,2015-03-04 10:24:33,11111115215242324243424344,1201896,16777215
4.237,2015-03-05 03:54:02,我是百草枯。,1206779,16777215
4.694,2016-01-23 07:18:11,怎么那么卡。。。,2436901,16777215
5.116,2015-12-25 09:40:39,我的天终于看到了,2886686,16777215
5.409,2015-12-28 04:38:25,好看？,2263842,10079232
5.409,2015-12-28 04:38:07,好看么,2263842,16777215
6.573,2015-06-04 11:38:13,为了派派来了~~~,242128,16777215
6.849,2016-01-28 03:57:21,hhh,3324618,16777215
8.202,2015-03-03 23:49:39,197,1168500,16777215
9.415,2015-11-24 05:55:14,我是一枯荣,1354129,16777215
10.013,2015-03-04 22:40:31,0.075个基佬不说话,568201,16777215
10.773,2015-12-28 04:38:38,阿,2263842,10079232
11.277,2015-08-03 21:25:41,我,1174537,16777215
12.804,2016-01-12 07:44:42,男主超级帅的,2627212,16777215
14.337,2015-11-12 04:14:44,好看好看，男主太帅了,2329130,16776960
16.0,2015-08-04 06:03:30,二周目,1668109,16777215
24.061,2015-08-24 09:44:47,派派+休叔+裘花花,560336,16777215
25.313,2016-01-10 06:00:01,........,2950952,16777215
25.438,2015-03-04 05:55:18,现在有什么好看的电影啊 ,1100807,16777215
28.273,2015-03-03 22:35:56,消灭0弹幕,1178033,16777215
29.321,2015-12-01 08:06:30,来看爱莎的老公了,1247311,16777215
30.52,2015-09-03 08:32:11,被拉郎配来安利看这个！,985596,16777215
31.0,2015-12-24 08:17:16,来看裘大爷,1102684,16463928
31.119,2015-03-04 05:55:23,推荐一下,1100807,16777215
33.003,2015-06-04 10:53:26,还有7个人啊,547287,16777215
33.983,2015-08-26 20:25:47,偶可以发弹幕了喵？~,1827705,16777215
34.012,2015-06-24 07:43:53,被合集吸引来看的0.0,1440282,16776960
34.947,2015-03-04 09:19:51,开始看,1101618,13395609
35.852,2015-07-22 22:09:00,杰克爱你  男神啊,1567506,16777215
37.563,2016-01-10 06:00:14,dajh,2950952,16777215
37.8,2015-08-26 20:26:18,很好看哦推荐呢,1827705,16777215
38.0,2015-11-20 09:14:46,合集吸引来的+1,2351468,16463928
39.675,2015-07-28 02:52:00,弹幕！,1630253,16777215
42.239,2015-03-04 11:39:49,永无止境 非常不错,408542,3368550
42.556,2015-03-03 22:56:24,今天传的啊，正好重新看一遍,1141697,16777215
43.0,2015-12-22 02:03:04,六周目，最喜欢的电影,2629380,3708132
45.894,2015-08-14 08:47:35,在线的五个人你看的到吗？,1648245,16777215
46.314,2016-01-10 06:00:22,ddddddddddd,2950952,16777215
47.739,2015-03-04 16:32:13,2015年3月5日5:35:04 在线23位基佬你们好,1194616,16777215
49.971,2016-01-10 06:00:26,dddddddddddddddddddddddddddddddddd,2950952,16777215
50.691,2015-03-04 10:44:31,想看这个很久了,1163224,16777215
51.0,2015-11-08 05:29:12,真的很喜欢。自从影院之后非常想看,2186461,16777215
51.488,2015-08-26 20:26:51,Inside Out 好看。。不过国内还没上映吧,1827705,16777215
52.813,2015-03-05 06:03:40,竟然有人,1200683,16724940
53.312,2016-01-10 06:00:29,dddddd,2950952,16777215
60.42,2015-03-05 07:50:54,149个守护者不说话,1111280,16777215
62.0130004883,2015-11-21 07:38:36,前面拉郎配的等等。。。,2294921,16777215
63.093,2016-01-10 00:01:24,上家是计算机技术计算机世界,2950952,102
64.469,2016-01-08 22:37:36,1.9 11:35,1840405,16777215
64.931,2015-03-04 00:40:42,现在来打卡。。。。,946082,16777215
66.103,2015-06-20 22:27:06,来看派派~ ,918523,16777215
67.906,2015-03-04 09:06:44,白发有点帅,1193803,16711680
69.624,2016-01-12 07:45:59,屏幕有点脏,2627212,16222266
71.102,2015-03-03 23:28:12,在线的180位守护者,1195741,16777215
73.936,2015-07-19 10:27:00,出场第一瞬间就美到我了,1548170,16777215
74.686,2015-08-24 09:45:38,派派的声音啊啊！！！耳朵怀孕！！！,560336,16777215
75.638,2015-03-07 16:01:42,飞起来了,587522,16777215
79.926,2016-01-10 00:01:40,妈妈 我会飞啊,2950952,102
80.942,2015-04-14 00:04:35,fly me to the moon,831090,13369497
81.016,2015-03-04 05:56:13,is,1100807,16777215
82.268,2016-01-08 22:37:54,在线的5人,1840405,16777215
89.805,2015-11-01 03:28:35,都是看JALSA来的啊...没有和我一样看JAHICCUP来的吗(;´Д`),1838915,13260
91.908,2016-01-27 07:12:12,同吃了艾丽莎cP的安利,3314353,16777215
95.709,2015-03-04 05:56:28, bueaty,1100807,16777215
100.0,2015-12-12 05:23:50,为了Jelsa,2328759,16777215
100.759,2016-01-10 00:02:01,帅,2950952,13434624
102.59,2015-03-04 00:34:34,我是第几啊,1153871,3407616
104.15,2015-03-04 03:12:08,之前看过这个少年和女王一个剪辑的同人,112091,26112
106.676,2015-03-04 03:13:23,炒鸡棒,112091,26112
107.17,2015-12-25 02:36:22,第一,2923500,16777215
107.18,2015-11-28 06:14:41,眼睛很好看诶,1290310,16777215
112.725,2015-03-04 06:43:55,和Elsa结为夫妻！,968030,16777215
117.627,2016-01-10 00:02:18,哇塞,2950952,13434624
119.889,2015-03-07 16:02:26,自带冰冻技能,587522,16777215
124.0,2015-04-05 13:46:57,2015.04.06一直想看哒,1204259,16777215
124.28,2015-03-05 01:33:40,碰谁谁怀孕,1203463,16777215
125.028,2015-04-03 09:21:40,6个在线  一个是我 2015年4月3日 21:22:54,1123919,65280
127.047,2015-03-04 08:11:06,好赞,1086237,16777215
129.446,2015-06-24 07:45:29,好美！,1440282,16776960
132.016,2015-03-04 02:17:51,elsa,1163692,65280
132.375,2015-08-07 03:12:49,笑得好猥琐……,1080677,3381657
