0.0,2014-08-16 01:11:41,你是几把颜色,455947,65280
0.0,2014-08-16 01:11:08,2014年8月16日13:11:31,455947,6750054
4.217,2014-08-14 00:07:54,您的等级不足[1]级，暂时无权发送评论,927903,16777215
4.432,2014-08-14 04:21:14,我草,449777,16777215
8.006,2014-08-14 04:21:09,牛逼,449777,16777215
10.086,2014-08-17 23:37:31,hah,347980,16777215
11.182,2014-08-14 07:55:51,......................,850214,16777215
11.497,2014-08-14 00:02:32,弹幕好少啊,207116,16777215
12.088,2014-08-17 06:43:22,你的丁丁暂时不足1厘米，无法发送弹幕！,729397,16777215
12.139,2014-08-16 08:54:56,= =,589730,16777215
12.795,2014-08-13 21:47:40,没人发弹幕,888430,16777215
13.272,2014-08-14 10:11:54,XXX,526660,16777215
13.827,2014-08-13 21:57:41,up头像,888376,16777215
13.85,2014-08-14 09:14:38,前两天刚下的 这就有了,274499,16711680
14.423,2015-04-18 09:53:28,...,1261999,16777215
14.579,2014-08-14 04:59:55,嗨,917086,16777215
15.164,2014-08-13 20:09:19,好看么？,730083,13382655
21.392,2014-08-14 09:44:09,看到封面就来了，，，,823412,16711680
21.804,2014-08-14 06:03:19,封面+1,844999,16777215
23.049,2014-08-14 00:08:13,sj二〇一四年八月十四日 12:08:34,927903,16777215
24.684,2014-08-15 10:17:57,怎么样 》？,821381,16777215
24.755,2014-08-14 02:13:59,好看吗好看吗,612618,16711680
27.754,2014-08-14 07:02:22,表示可以发弹幕了,893983,16777215
29.478,2014-08-13 15:17:52,寡姐这么多片这俩天都被你们翻出来了,910349,16777215
32.125,2014-08-14 11:08:24,斯嘉丽是我的！！！！,196876,16777215
34.358,2014-08-14 03:19:12,我,898556,16777215
36.854,2014-08-14 02:30:20,2014年8月14日14:30:13,641218,16777215
38.844,2014-08-14 05:00:21,                                                                 我就是我                               ,917086,16711935
39.5,2014-08-14 01:43:13,上映时间2001年7月20日,908767,16777215
40.864,2014-08-17 07:09:31,23333333,879411,3394764
46.008,2014-08-13 21:48:13,什么片子,888430,16777215
46.287,2014-08-14 00:25:45,0.0,887532,16777215
46.869,2014-08-18 02:04:34,这些·,814924,16777215
50.988,2014-08-14 13:07:19,朱军画质。。。,857235,16777215
51.3,2014-08-14 07:02:49,哇~~~好久的画面,893983,16777215
52.354,2014-08-14 08:55:41,好看吗,904437,3407769
53.408,2014-08-13 19:12:52,没人想说刚才好鬼畜么- -,883022,16777215
55.633,2014-08-13 23:54:22,看大屁股,909710,16777215
60.079,2014-08-13 23:43:50,卧槽,542626,13434624
60.616,2015-06-05 02:21:29,啊,745563,16777215
64.47,2014-08-14 01:44:20,斯嘉丽 约翰逊~~,718287,16777215
64.927,2014-08-13 22:56:06,我怎么觉得片头高大上,799462,16777215
67.769,2014-08-13 21:45:31,信豆瓣？,611616,16777215
70.308,2014-08-13 19:17:08,你是说现在吗,664447,16777215
75.066,2014-08-14 00:26:14,什么年代？,887532,16777215
89.913,2014-08-13 21:27:28,这舞太鬼畜了,417037,16750899
91.861,2014-08-14 07:54:45,港片画质,372960,16777215
95.407,2014-08-14 00:05:00,印度歌舞。。。,786761,16777215
95.681,2014-08-13 19:13:34,妈蛋我以为这是印度电影了- -,883022,16777215
97.622,2014-08-14 00:53:29,应该都在看电视吧,390923,16777215
98.923,2014-08-14 07:08:47,8几年的吧,456961,16777215
104.501,2014-08-14 01:45:00,来个空耳君,908767,16777215
105.83,2014-08-14 04:22:17,我们被骗了？,449777,16777215
120.092,2014-08-14 00:10:10,我能快进不？,614063,16777215
120.511,2014-08-14 01:24:59,忍不住要快进了,743815,16777215
