44,洛丹伦撕风,→_→我日捏，我居然看完了还来想着看看评论。（豆瓣逛多了.....
43,遗忘的记忆5666,机翻，差评
42,小琳琳大浩浩,我也说个笑话:he is five .他是5←_←
41,Mr·She,为了神奇的翻译我也要给个赞
40,stellayy,你的呆毛已经具象化。看完评论我还是打算不看片子了。
39,惊♂蛰,字幕活生生的逼走了好多人
38,昱一,机翻，看到巨蟹座翻译成癌症那瞬间我笑了(苦笑)
37,海祥,特效5毛，送机翻。
36,时崎士织,看了一会之后我对国产电影充满了信心
35,这尼玛竟然,看到2.9我就走了
34,大沫沫沫沫儿,pad客户端的剧情介绍下面Σ( ￣□￣||)
33,实力欧洲人,W  还没看
32,起名字好难呢,对不起，野生字幕君没时间翻译了。第一次翻，轻喷
31,人物解说,5毛钱特效
30,指尖温度丶,我靠。不小心点到举报了'
29,迷死鱼,爪(￣Д￣)ﾉ
28,K灬情歌,我居然看完了 其实整部影片构思和背景 自己灾难性质还是不错的说 不过问题是什么。。。。首先 五毛特效 这个我就忍了 你五毛特效至少分开放啊 五毛特效掺杂着特效追着主角的车跑。。。来来 我们数数 特效追着汽车跑一共几次 数过的童鞋请给我答案。。
其次 渣渣翻译 直接机翻 不带有任何修改的 直接扔上来 这么不负责任啊 当然我不是针对阿婆主 能看到电影 还是要感谢阿婆的
再一点 其实这种拯救世界的题材 老外玩的太多了 满满的槽点 我的呆毛已经饥渴难耐了！最后 我想说 好好的电影被特效和字幕组毁了 而且 整个灾难性质的背景并没有交代完整。。那个小行星还能有这么椭圆的轨道啊 ，。。我物理老师死的早 导演你不要骗我
27,大堯,5毛特效不说，还渣翻译。看不下去了
26,粗肉饭团大青虫,Σ(ﾟдﾟ;)慢着，兄台你是哪里看到的按键？
25,JJ长约20米,好看吗`````````````````
24,代劳儒雅,什么翻译
23,不可食用菌君,ヽ(`Д´)ﾉ
22,大沫沫沫沫儿,卧槽.....不小心点到了举报、我以为是剧情详情呢.....对不起对不起
21,不可食用菌君,(´･_･`)
20,红海摩西,却不小心摁到了举报。。。。。up主我不是故意的！
19,41holic,渣片无误
18,巡警,明明是七毛特效
17,唐寒城,唉……不好看
16,ミ曲終人散,前面5毛特效 最后10元特效
15,结城  明日奈,回复 @AN咹 :hahaha
14,挺符合发图,好看吗
13,枫火怜晨,这鸡翻我给10分
12,舒服狗,制杖翻译
11,AN咹,回复 @AnkhoO:我也说一个笑话：butterfly。黄油飞_(:з」∠)_
10,超级赛亚萝莉,传说中的鸡饭让我望而却步....╮(￣▽￣)╭
9,love李杨周,看来了，我是快进看完的，剧情太假，特效5毛
8,起名最麻烦★,。。。不好意思 这B级片我居然看过...
7,怀良辰丶,特效5毛，和护墓笔记一拼。
6,我发誓我没有high,以为是十二宫杀手的只有我一个？
5,不可食用菌君,up主很抱歉( ´_ゝ｀)翻译确实渣.....(°∀°)就当是练练英语听力吧,米娜桑...
4,とくがわしげしげ,我说个笑话：She is fine. 她是罚款。
3,とくがわしげしげ,这是外国人翻译？
2,耶耶耶、耶喽,翻译真的看不下去啊~
1,满楼君,字幕翻译略渣，怀疑机翻，man居然翻译成男人，完全不看语境
