0.0,2015-12-29 08:40:06,一,2775829,16777215
0.0,2015-09-03 09:39:41,别几把 吵~烦死~,1920813,16777215
0.0,2014-12-15 20:34:27,回合制,881436,16777215
0.1,2016-01-07 06:38:24,卡卡,2460594,16777215
2.531,2015-05-03 08:03:03,回过头来告诉大家，这片找尼古拉屎凯奇来演是有道理的~！！！！,1188554,16777215
5.947,2015-04-25 10:32:35,真的吗 ？,1288646,16711833
6.196,2014-12-15 01:27:06,1,1067915,16777215
11.157,2014-12-16 04:44:19,没有皇妃好寂寞。,859626,16711680
12.373,2014-12-15 03:37:19,我只想问，是不是烂片,519294,16777215
12.865,2014-12-17 06:35:26,烂片之王,236516,16711680
13.541,2014-12-15 10:35:42,看到凯奇就滚进来看看,699544,16777215
13.642,2014-12-16 03:58:54,我好像看过,1062924,16777215
15.401,2014-12-15 21:09:04,我记得是我高中看的，现在大学都快毕业了,997835,3381504
16.318,2014-12-20 06:36:24,片咋样,1038901,16777215
16.755,2014-12-15 03:37:23,有不有人告诉下我,519294,16777215
16.983,2015-04-26 06:08:05,我来了、,1317008,16777215
17.824,2014-12-16 00:25:37,在线837个魔法师你们好,827317,16777215
19.141,2014-12-16 04:48:51,在线558弹幕599,1068939,16777215
20.175,2014-12-16 01:13:26,烂片王,219739,16777215
20.812,2014-12-15 09:24:36,是,380250,13434675
21.788,2014-12-15 21:59:46,散了吧,992453,16777215
22.115,2014-12-17 08:26:37,在线的人好多，哈喽,1098520,16777215
22.977,2014-12-16 07:11:16,这么任性，就是卡啊,1101565,16777215
23.129,2015-07-13 04:59:56,我看过，,1158591,13434879
23.786,2015-07-21 20:47:36,表示也是高中看的，现大学已毕业,1350195,65535
26.767,2014-12-15 05:44:55,还好不是很烂,283033,16777215
28.612,2014-12-16 01:05:53,看见尼古拉斯凯奇你还问是不是烂片,648246,16777215
28.934,2014-12-16 11:14:00,烂吗,1070564,13209
29.622,2014-12-17 04:16:36,只因为影帝的召唤而来！！！！！！,1072443,255
30.518,2014-12-16 00:08:21,是不是烂片？,1015877,16777215
31.062,2014-12-16 07:16:40,麻痹这柚子太酸了,921624,10027008
31.07,2014-12-15 06:02:19,草鸡烂片 ,1093168,16777215
31.167,2014-12-16 07:33:18,人比弹幕多,1078416,16777215
31.856,2014-12-15 17:38:24,女巫？,1072332,16777215
33.111,2014-12-15 08:16:50,绝对不烂,1048510,16777215
33.543,2015-05-03 07:00:16,烂票你拍个给老子看》？,876657,16777215
33.762,2015-11-13 03:52:19,在线1弹幕1,440,1066487,16777215
34.267,2014-12-17 08:27:07,请叫我周董,1098520,16777215
35.461,2014-12-15 10:35:08,看到凯奇我就滚进来了,761918,16711680
38.644,2014-12-15 09:19:24,小伙伴们晚上好 这个好看吗,750866,16777215
39.06,2014-12-15 06:03:08,不知道啊，我也刚看,916391,16777215
40.0,2015-04-26 00:36:22,鉴定完毕 回来发评论 一部逗比特效爆米花电影 看着玩还是很不错的 ,1229204,16711680
41.595,2015-07-13 06:47:29,在线23弹幕1,375,1126119,16777215
41.654,2014-12-15 22:50:39,这还不算烂？,1017503,16777215
42.238,2014-12-15 05:13:33,看完你就知道了,376420,13369344
43.477,2014-12-16 08:57:52,刚打完一点不卡就tm给我卡住了,218961,16777215
44.325,2014-12-15 08:47:13,到底烂还是不烂？,906649,16777215
45.475,2014-12-15 15:29:51,关弹幕，保智商,1103145,52428
45.922,2015-05-03 06:42:45,啊~！啊~！啊~！呀蔑蝶~！！！！,1188554,16777215
46.311,2014-12-15 23:33:34,我也觉得看过,922000,16777215
46.5569992065,2015-09-05 01:46:00,为了泰莉莎而来,1582578,16777215
48.25,2015-05-03 06:25:50,烂片王这也是烂片吗？,240549,16777215
49.226,2014-12-16 07:05:36,迪斯尼的片名看着像梦工厂，梦的片头看着像迪，分裂了，分裂了！,1050504,16763904
49.891,2014-12-18 09:29:25,我是回来告诉大家的，绝对是烂片！！！,911113,65280
50.08,2014-12-15 12:07:15,凯奇以前的片子不烂,849564,16777215
52.124,2014-12-15 08:03:33, 原画效果更佳,885263,16777215
52.794,2014-12-15 08:30:18,虎头蛇尾。还是比较烂的,536335,16777215
53.1,2015-02-24 20:56:49,我来顶烂片之王。,353818,16777215
53.988,2014-12-16 07:33:41,真*烂片,1078416,16777215
54.454,2014-12-16 11:14:26,看看吧，,1070564,16711782
54.534,2014-12-16 07:14:23,不好看你们还看,1084371,16777215
54.538,2014-12-15 10:42:58,近年来烂片最多的影帝，都是为了还债,190689,16777215
54.715,2014-12-16 09:44:37,看完就会发现，还是烂片,681741,16777215
55.329,2014-12-15 05:17:25,尼凯的盘子一般烂不到哪去,1089957,16777215
55.379,2015-04-26 02:44:05,在线24？...,686713,16777215
55.538,2014-12-18 20:09:17,烂片之王,997005,16777215
56.009,2014-12-15 10:36:25,凯奇会有烂片？,699544,16777215
57.972,2014-12-15 07:37:13,在线聊天，看到打1，告诉我是不是烂片→_→,903236,16777215
60.927,2014-12-20 07:38:29,有多少人是看到凯奇之后滚进来的,1109732,3407667
61.169,2014-12-17 09:01:57,终于可以发弹幕了..............借了同学的号,1000865,16777215
61.588,2014-12-15 07:50:51,好看吗 ,1074432,16711680
61.751,2014-12-16 02:34:21,没剧透？,360688,16711731
63.468,2014-12-16 02:58:16,还行吧,1055805,16777215
63.529,2014-12-15 17:21:59,凯奇也有很多烂片.,966154,16777215
63.537,2014-12-15 10:56:38,都是些坏怂,975341,16777215
63.948,2014-12-15 01:20:11,新片么,1102088,16777215
64.018,2014-12-16 05:36:11,不管怎么样，先顶下,996917,16777215
64.044,2015-10-14 14:10:38,看看先,1474061,16777215
64.544,2014-12-15 07:25:18,在线800个魔法师,1080394,13369344
65.118,2014-12-15 05:45:50,在线515 弹幕39？不科学啊,183410,16777215
66.099,2014-12-16 19:38:58,问是不是烂片的，你们是有多看不起烂片之王这个称号，我只是来看凯奇的,716375,16777215
66.187,2014-12-17 06:36:19,452位魔法师,236516,16711680
66.932,2014-12-15 11:16:46,35.30有福利   。,697530,3407616
67.115,2014-12-18 08:09:54,不是烂片好吧,919472,16777215
67.528,2014-12-15 06:34:55,是好片蛮好看的 ,838136,16777215
71.615,2015-10-23 08:50:45,1,1897571,16777215
73.702,2014-12-19 01:59:46,sj,1107536,3407667
78.046,2014-12-16 09:47:41,传说，凯奇不是烂片之王吗,1094844,13369344
79.591,2014-12-16 07:14:48,真鸡吧,德瑟,1084371,16777215
80.671,2014-12-15 06:31:39,可以一看（2014.12.15. ——19：:30）,984450,16777215
81.626,2015-05-03 07:38:28,维罗尼卡爱洗澡,563734,16777215
82.111,2014-12-16 02:08:50,虽然凯奇是烂片王，不过我还是比较期待这个不是烂片的！,903303,16777215
83.16,2014-12-15 10:36:04,不管怎样，支持凯奇，不帅但是太有味道了,761918,16711680
83.986,2014-12-17 08:47:46,为什么最近很多关于梅林啊,899578,16777215
88.049,2014-12-15 10:32:38,感觉很烂,1090267,16777215
88.628,2014-12-19 02:00:00,冲啊 我的子民,1107536,13434624
95.254,2014-12-16 07:40:49,预测会很好看,1021472,16777215
95.42,2014-12-16 02:42:40,凯奇现在接片子质量真心不好。,1094047,16711680
98.298,2014-12-15 08:09:43,莫甘娜？,985417,16711680
99.169,2014-12-15 07:42:02,2014年12月15日 20:43:50   ,982602,16776960
101.286,2014-12-16 02:13:50,2014-12-16 15:15:01，在的打aaaaaaa,1086751,16777215
104.808,2014-12-16 10:59:01,明明是情敌,977847,16777215
105.907,2014-12-15 07:25:59,12.15 20：26  告诉我  你也在,1080394,13369344
105.951,2015-04-26 11:53:25,怎么好像听见莫甘娜,1026065,16777215
106.38,2014-12-19 10:34:38,这部片子好几年了，还行，这几年的是烂片,965347,16777215
110.926,2014-12-16 09:11:45,梅林师承甘道夫近战法师一脉,80196,16777215
111.157,2014-12-16 10:59:07,抢亚瑟王的情敌啊,977847,16777215
112.044,2014-12-15 18:41:04,看在主演上相信不错的,1062869,16711680
112.977,2015-08-19 01:25:08,2015年8月19日 13:23:20,1606410,16777215
113.595,2014-12-16 07:15:24,工工aa,1084371,16777215
115.008,2014-12-16 07:39:38,其实梅林是想说：我还记得那天夜里的事情，我对不起你。,1044618,16777215
118.06,2014-12-16 07:15:28,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,1084371,16777215
124.262,2014-12-16 07:15:34,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1084371,16777215
125.892,2014-12-18 23:19:59,.,764989,16777215
126.651,2014-12-18 05:52:39,2014年12月18日18:52:36,609663,16777215
127.305,2014-12-15 07:26:21,老不死,1080394,13369344
128.506,2014-12-15 20:30:29,又一个死于话多,828968,16777215
129.297,2014-12-16 07:15:39,cccccccccccccccccccccccccccccccccccccccccccccccccc,1084371,16777215
131.67,2014-12-18 05:52:44,2014-12-18 18:52:39,609663,16777215
133.113,2014-12-16 21:53:20,感觉是烂片,1068549,16711680
134.631,2014-12-16 07:15:45,ddddddddddddddddddddddddddddddddddddddddddddd,1084371,16777215
139.291,2014-12-20 07:39:48,有一种要啪啪啪啪的即视感,1109732,3407667
140.496,2014-12-16 07:26:53,莫甘娜= =,1104117,16777215
140.738,2014-12-15 10:37:32,12.37，房卡留名,761918,16711680
141.541,2014-12-15 12:25:53,邪恶法师莫甘娜,761952,16777215
141.541,2014-12-15 12:25:44,没人吐槽莫甘娜？,761952,16777215
141.541,2014-12-15 12:25:32,1,761952,16777215
143.204,2014-12-15 22:15:29,莫甘娜？,749225,16777215
144.67,2014-12-15 08:31:50,魔法师用剑砍？,536335,16777215
145.251,2014-12-18 05:52:57,(～﹃～)~zZ,609663,16777215
147.441,2014-12-16 06:51:01,莫甘娜？,597910,16777215
149.03,2014-12-16 22:21:21,梅林的传说里那个女的就叫莫甘娜。。龙腾应该是借鉴,681351,16777215
149.064,2014-12-16 08:35:05,莫甘娜吗。。,1058180,16777215
151.137,2014-12-17 23:56:05,凯尔姐姐  。 就是他。。。,957223,16711680
151.729,2014-12-15 07:26:45,莫甘娜  ,1080394,13369344
153.958,2014-12-17 02:00:56,主角长得丑、演技差、表情更差、鸭公嗓声音超难听。,985372,16777215
154.793,2014-12-16 02:43:40,凯尔呢,1094047,16711680
157.693,2014-12-15 13:28:33,没见过战斗法师？,921308,16777215
157.782,2014-12-17 05:00:31,这辅助不错,1074226,16777215
160.974,2014-12-30 06:15:23,弹幕这东西真不能看   看个电影都这么多键盘侠,1127339,52275
161.755,2016-01-06 02:33:45,剧情不咋的，但是某些魔法设计很赞啊,936745,16777215
163.285,2015-08-31 07:18:32,都怪甘道夫 现在都是战法,566828,16777215
163.542,2014-12-16 07:16:42,倒地的就是凯奇,1084371,16777215
164.615,2014-12-15 20:24:33,就知道lol,993427,6684927
165.018,2014-12-17 09:03:40,哈哈哈哈 可以发弹幕了,1000865,16777215
169.554,2014-12-15 07:57:41,豆瓣6.1，看评论传统套路，无新意，但刨除这个因素还可以看,837617,16777215
170.676,2014-12-16 02:14:59,乱斗啊,1086751,16777215
178.326,2014-12-15 11:06:01,莫妮卡 女神,989038,16777215
181.455,2014-12-15 06:54:22,飞机杯？,923280,16777215
183.465,2014-12-16 06:54:26,莫妮卡 贝鲁奇？,1047772,16711680
184.473,2014-12-16 21:53:48,困在飞机杯里 ,1068549,16711680
184.54,2014-12-16 05:10:40,把妹子装进了。TENGA里。。也是厉害、,966078,16777215
184.767,2014-12-16 07:19:14,看过,921624,10027008
187.601,2014-12-16 16:42:18,茄子,224499,16777215
189.213,2014-12-15 07:12:36,飞机杯的你泥垢了,954682,65535
191.19,2014-12-15 06:50:48,飞机杯？,677339,16777215
192.209,2014-12-15 08:00:26,套娃,240747,16777215
192.643,2014-12-16 21:53:56,着绝对是飞机杯！,1068549,16711680
192.864,2014-12-17 05:15:44,好像看过的样子,189737,16777215
196.297,2015-01-02 20:21:04,把你的小丁丁也吸进去？,1133953,16777215
196.398,2014-12-15 08:05:17,飞机杯原型。。,931693,16777215
196.596,2014-12-15 10:14:20,俗称 飞机杯,755682,16777215
198.024,2014-12-16 07:27:50,俄罗斯套娃,1104117,16777215
198.942,2014-12-15 07:27:32,飞机杯 你站住,1080394,13369344
199.151,2014-12-16 01:08:44,飞机杯,648246,16777215
204.331,2014-12-15 22:59:01,1,1103306,16777215
207.796,2015-08-17 09:30:17,俄罗斯套娃？？？？？,1555304,16777215
208.471,2014-12-15 07:45:18,飞机杯是什么，疑问,982602,16776960
209.108,2016-01-27 02:34:52,手动艾特哈利波特,3306793,16777215
209.134,2014-12-17 05:01:23,大龙。。。,1074226,16777215
215.876,2014-12-16 10:13:06,飞机上的专用水杯,1070808,16777215
216.364,2014-12-20 03:27:04,是不是弄错了  不是莫甘娜么~~,561218,13369344
217.001,2014-12-16 07:17:48,那是女人的专用,1084371,16777215
217.502,2014-12-17 08:49:59,想到了梅林传说,899578,16777215
218.072,2014-12-16 08:38:57,后来的梅林和亚瑟成了好基友？,209312,16777215
219.248,2014-12-15 11:07:25,就是在飞机上用来喝水的杯子啦,989038,16777215
220.554,2014-12-16 10:33:02,莫甘娜？,742403,16777215
221.65,2014-12-16 09:48:02,全剧终,681741,16777215
222.205,2014-12-15 07:27:56,莫干嘛，没q,1080394,13369344
223.544,2014-12-17 11:45:11,梅林，想到了百万亚瑟王,990399,16777215
225.728,2014-12-16 04:15:30,你用飞机杯喝水？= =！！！！泥垢了,825234,16777215
226.497,2014-12-15 10:45:12,莫甘娜么,438322,16777215
228.352,2014-12-15 23:37:11,adsd,1102718,16777215
230.48,2014-12-15 10:45:16,凯尔何在,438322,16777215
230.621,2014-12-15 06:47:00,我知道了，是烂片,560729,16711680
231.411,2014-12-15 07:28:05,没q,1080394,13369344
234.207,2014-12-19 02:11:39,卧槽 看过啊  ,1107536,3368499
235.152,2014-12-15 21:31:23,前面的说对了。,1048533,16777215
235.989,2014-12-15 02:13:00,为什么魔法师的战斗也要拿剑？,893495,16777215
237.986,2014-12-17 01:27:23,飞机杯就是飞机上专用的茶杯,993471,16777215
238.089,2014-12-19 02:11:43,这不是孙悟空澳门,1107536,3368499
246.992,2014-12-20 07:41:36,这搜索了几百年了？,1109732,3407667
247.399,2014-12-15 06:48:14,魔法剑,594926,16777215
247.938,2014-12-19 02:11:52,看过看过看过,1107536,16776960
249.695,2014-12-16 07:37:03,全片完,1078416,16777215
251.133,2014-12-19 02:11:56,操,1107536,16776960
251.538,2014-12-15 10:38:59,寿元好长啊,904401,16777215
251.895,2014-12-16 00:59:10,骚年你知道一个叫甘道夫的老头子么,316293,16777215
253.671,2014-12-17 21:03:16,zhandou1fashi1,226369,16777215
254.537,2014-12-16 09:15:10,这是迪斯尼？,80196,16777215
254.638,2014-12-15 10:39:26,没有武器你放得出技能？,761918,16711680
255.093,2015-04-26 11:56:48,巴斯光年好评,1026065,16777215
257.252,2015-01-27 06:46:10,巴斯光年，一飞冲天！,609609,16777215
