56,养仓鼠的云喵喵, 对你不是一个人。。。
55,巨轮,能说厄本气得我想自己拿枪毙了他吗，he's more of a coward than most girls,,coz he left Chandler's roommate Eddie, a Jew, killed by a fascist, aka anti-Jew!
54,六度南笙,Md现在看这种片子得关弹幕，哪来这么多***
53,地獄の愛,笑了(⌒▽⌒)
52,绅士宅男1328,真实的战争比这残酷多了
51,laohehuai,最后犹太人和德军插匕首那段简直虐心到极致，我30多岁了每次都跳过那段看的。
49,小萌吶酱,当年在英语教科书就闻其大名
48,tommy1983,小时候的DVD现在还留在抽屉里。
47,低调的FANCY,正片最后的十分钟真是次次看都泪流满襟
46,たかね,震撼 不愧是经典
45,约翰·普莱斯,你们就不注意一下发布日期么。。。
44,阿莫莫莫酱,超级震撼。镜头太真实了。
43,heynoname,这片数学老师拷给我看过，挺好看的，流泪了
42,呆呆and小青年,23333
41,AAAAAXL,upID一眼看成我这就出息…求告知我不是一个人……
40,沉默鬼畜罐头,趁弹幕还没有对最后那段【发表观点】赶紧看
39,黑丝依莉雅,非常好看！战争太残酷了···
38,甘樂哟,啊啊啊！！！这部！！！家里有碟！！！就在我手边的柜子里！！！喜欢！！
37,果冻史莱姆,中间看哭了好几次（/TДT)/
36,上海人形,最新的火星人电影好像也是男主角主演，也是拯救他....
35,感染虫阿巴瑟,看，是P51反坦克轰炸机。(^・ω・^ )
34,renaisanceeeee,要是双语字幕就好啦(=・ω・=)
33,野性小猪仔,包拯救大兵瑞恩
32,GraceWeiBruce,回复 @人性的本意:万一是妹子呢
31,瓦斯气体,翻译有点怪
30,飞扬的姜,阿邦～！！！！！(ﾟДﾟ≡ﾟдﾟ)!?
29,人性的本意,为了你的安全着想还是不赞了
28,沙嗲,戰爭電影中的經典!

27,倒抽一口气,这个必须赞一个！超级经典啊！
26,黑镰,以前和父亲一起看这个，父亲当时已经看了很多遍了，和我讲起这个故事时真的很心疼。四个孩子战死了三个啊，天啊，他们家已经承受不起再失去最后一个儿子了，这也是为什么最后就算会发生这样的事还是会救儿子出来吧.....
24,小灬鱼儿,终于知道是谁打死少尉的了
23,brokensmile,前端事件突然想看 找了这里没有害我去别的地方看了没这么清的T-T
22,马勒法克尔,有一种生活，叫每天来up这里看场电影！！！！！
21,絔絔絔鬐,20？＠_＠
20,梦即爱人i,前20( •̀∀•́ )
19,名字从不非主流,以前都是在电视的点播看的…
18,叼着熊脸的丁丁,马克一下，久仰大名，这两天就看
17,长腿髃吧,想发骚噜
16,7.6,和舍(dou)友(bi)们吃饭必看电影之一，
15,迟梓新EC,(｡･ω･｡)ﾉ经典！
14,尚遥,最爱的电影！！！！！
13,泪目TSL,上物理课各种讲这个电影，今天终于看了，开森(´▽｀)ノ♪，电影真心真心不错，顺便***留个名
12,子矜,barry演的狙击手超帅
11,乐璃所,高中时英语课看的   当时看到匕首慢慢刺入心脏那段我感觉我的心也抽抽了   看完这部片整个人都震惊了  绝对经典
10,我叫梅杰超,第十～～～～～
9,打酱油的都是受,第八～～～～～～
8,肥皂大盗,~~~~~~第七
7,lll111lll11ll11,这部片子开头的战争场面快20年了依然难以复制。。
给当时幼小的心灵造成了强烈的震撼啊，比起其他宣扬光伟正英雄主义或是贩卖华丽爆炸的片子，很少有电影会把战争的残酷表现得这么有冲击力的。
6,不卑不亢不窝囊,居然是第五(ﾟДﾟ≡ﾟдﾟ)!?
5,不卑不亢不窝囊,好评如潮，顺便第六留名_(:з」∠)_
4,翼飞冲天,第四AAAAA
3,叫我超文艺森哥哥,你们好
2,ネムキ,下期可以搬玛丽和马克思麽 好想重温
1,izayaiou,***~~~
