0.0,2015-04-08 23:12:39,马个周末看,cfc89c1c,1,FFFFFF
0.0,2015-12-18 00:45:14,小电视,D5a97ded,1,FFFFFF
5.141,2014-07-17 07:52:31,卡成狗,f4be6439,5,FFFFFF
7.424,2015-11-28 21:45:08,家园fx用的是这个bgm啊,3ccd86bb,1,FFFFFF
8.597,2014-07-15 20:12:20,第一,Dabc6d34,1,FFFFFF
9.863,2015-12-25 06:51:22,@LL,ccfc189f,1,FFFFFF
11.54,2014-07-15 23:24:48,第二,D5e76632,1,FFFFFF
11.58,2014-07-15 22:45:50,这部片子很久之前看过了。。觉得还不错,9fd64542,1,FFFFFF
12.066,2015-11-04 07:56:54,很好看的,D873d67c,1,FFFFFF
13.596,2014-07-17 07:37:48,肥沾包娟...靚姐衣襟西西腰...,Dcf486a4,1,FFFFFF
13.621,2014-07-15 20:49:38,第二=。=,ec82309f,1,FFFFFF
14.16,2015-06-13 21:45:49,好片子重温,a4065cbc,1,FFFFFF
14.293,2014-07-15 22:46:46,报道,d6e59fff,1,FFFFFF
15.227,2014-07-16 04:26:06,很经典,77a36696,1,FFFFFF
18.068,2014-07-16 03:05:39,来重温~挺好玩的片子,9aa714d0,1,FFFFFF
19.072,2015-03-31 17:36:07,记得小时候看过,D588a085,1,FFFFFF
19.402,2015-09-09 07:37:39,吃下老师 的安利，过来看老片,445c0804,1,FFFFFF
21.317,2014-07-15 21:14:42,3- =,8e018b4c,1,FFFFFF
23.101,2014-07-15 22:41:10,坐等薇诺娜女神,74a1ff1f,1,FFFFFF
23.823,2015-07-03 09:48:24,为帕西诺爷爷刷一发弹幕,D82dac51,1,FFFFFF
24.457,2014-07-16 00:21:27,听过，没看过,22052c08,1,FFFFFF
27.775,2015-07-09 00:23:37,竟然有这部,好看啊,d93107f4,1,FFFFFF
27.84,2014-10-17 20:48:01,1080还没720高清。。。,0ef25df9,1,FFFFFF
28.862,2015-05-29 09:58:09,男神我来了,252ce24d,1,FFFFFF
30.354,2014-10-20 10:52:21,从科幻概论过来,233c8929,1,FFFFFF
32.913,2014-07-21 09:06:09,重温 很不错的片子,De49ebf6,1,FFFFFF
34.117,2015-04-17 06:52:06,Simone,Dbd1fdd2,1,FFFFFF
36.29,2015-06-18 00:36:49,小时候看过，终于找到了好好重温,0b6549d6,1,9A8EF6
43.195,2014-07-18 00:02:47,以前断断续续看过一点 但是没有真正的看一遍 期待！,8938ba66,1,FFFFFF
44.021,2014-11-06 09:19:15,科幻概论等我,6b625a63,1,FFFFFF
46.747,2015-02-04 19:50:00,这是一部很不错的电影,97f71966,1,FFFFFF
51.166,2014-07-17 07:38:49,為何不是緩衝也卡？？,Dcf486a4,1,FFFFFF
53.044,2015-04-26 04:11:47,珍珠彩糖！！~,Dc59d3f7,1,FFFFFF
53.638,2015-09-11 00:16:13,e,340e9677,1,FFFFFF
56.358,2015-09-08 03:45:22,表白阿尔,528a3d68,5,FFFFFF
58.792,2015-07-03 09:49:20,老爷子萌萌哒Q_Q≥﹏≤,D82dac51,1,FFFFFF
59.452,2015-06-13 21:46:34,妹子超神了,a4065cbc,1,FFFFFF
76.726,2015-01-20 05:18:08,帧数好低,d22985fc,1,FFFFFF
