0.0,2015-05-23 07:44:35,这么好的电影竟然没什么人看,5aaaf24a,1,FFFFFF
1.761,2014-06-22 23:55:13,我最想看的就是这个,518dbe99,1,FFFFFF
2.022,2014-11-27 00:22:22,我擦终于找到了，找了2个多小时啊，眼泪啊，感谢up主，奴家要以身相许，娇羞脸～,0365f823,1,C600EB
2.597,2014-06-23 23:35:11,卧槽。我终于找到了,Da15ffcb,1,FFFFFF
3.519,2015-07-04 00:10:38,片尾有彩蛋 片尾有彩蛋 片尾有彩蛋,ab739f8f,1,0200BA
6.351,2015-05-24 01:54:53,人不多啊,5aaaf24a,1,FFFFFF
7.779,2014-06-23 00:46:33,这个好看嘛,D1b666a0,1,FFFFFF
7.84,2015-06-23 13:30:56,这是囧宝演过的那个吗？,32e6cda9,1,FFFFFF
8.777,2014-07-24 10:23:38,神片，这种片本应该在b站必火的,b0b6dd93,1,FFFFFF
8.816,2015-05-23 07:44:53,最爱的电影,5aaaf24a,1,FFFFFF
10.313,2014-06-23 00:33:36,排名靠前我自豪,e5d5e51c,1,FFFFFF
10.4132,2014-06-25 10:08:03,来看囧B,d3822b0c,1,FFFFFF
11.027,2014-07-04 22:13:56,总算找到了！,3c930589,1,FFFFFF
11.716,2015-05-24 01:55:44,人应该更多的,5aaaf24a,1,FFFFFF
11.716,2015-05-24 01:56:00,电影频道曾经播过,5aaaf24a,1,FFFFFF
16.161,2015-07-18 04:31:42,来看囧宝！！！！！,8f4c40cc,1,961CC0
16.997,2014-07-24 10:24:02,同感，网上资源真难找,b0b6dd93,1,FFFFFF
17.746,2014-06-23 01:29:52,索尼收购了哥伦比亚电影公司我天朝必将超之,D44fe48a,1,FFFFFF
22.062,2015-05-23 07:45:07,应该推荐上去,5aaaf24a,1,FFFFFF
22.403,2015-12-09 09:48:57,囧宝,03987cee,1,FFFFFF
22.867,2014-06-23 05:08:35,movie lover,D71ab445,1,FFFFFF
24.403,2014-06-23 00:48:19,20140623/12：47Mark ,D1b666a0,1,FFFFFF
25.129,2014-06-23 02:11:22,有前十嘛,437d36cd,1,FFFFFF
25.837,2015-08-28 11:53:24,这个优酷就有啊…,e55efe26,1,FFFFFF
33.782,2014-06-24 15:08:35,超棒的音乐电影,3e4df984,1,0421ED
38.949,2014-06-23 07:10:03,来板聊,b8d44d60,1,FFFFFF
38.951,2015-05-23 07:45:24,这个很搞笑的,5aaaf24a,1,FFFFFF
41.526,2015-10-18 06:40:07,这个超欢乐啊~~,b42958f4,1,FFFFFF
46.497,2015-02-20 09:20:04,Deutschland is happy an gay,7223b18b,1,FFFFFF
58.687,2015-06-28 11:46:04,来看囧宝,32e6cda9,1,FFFFFF
90.796,2014-06-23 05:17:34,its my dream job,D71ab445,1,FFFFFF
101.243,2014-06-22 23:53:14,第一,93b9f964,1,FFFFFF
102.15,2015-05-23 07:46:27,人好少啊,5aaaf24a,1,FFFFFF
136.979,2015-03-17 00:12:22,弹幕呢,0965b265,1,FFFFFF
138.862,2015-05-23 07:47:04,音乐不错,5aaaf24a,1,FFFFFF
142.411,2015-07-18 04:34:23,这部剧里几乎全是帅哥,8f4c40cc,1,961CC0
147.286,2015-01-02 21:30:58,不要这么喜气洋洋地说人坏话啊！,84eb653c,1,FFFFFF
149.787,2015-05-23 07:47:15,可惜没什么弹幕,5aaaf24a,1,FFFFFF
168.243,2015-08-06 14:11:22,好多凶器,2540f3d6,1,FFFFFF
210.803,2015-08-15 04:26:03,你妹，一部经典就这点人,b237c218,1,FFFFFF
224.997,2014-06-23 07:13:09,一群大妈跟绅士唱，果然难听,b8d44d60,1,FFFFFF
238.238,2015-08-06 14:12:40,我把那钢琴看成电脑了,2540f3d6,1,FFFFFF
239.103,2015-10-18 06:43:05,超萌马修布罗德里克啊！！就我一个吗？？,b42958f4,1,FFFFFF
