506,哲学王子,吓死宝宝了 还以为安利之书
　　影片说的是在国共内战期间，我党一情报人员怀揣一重要文件外加一本限量版带恩格斯注释的《马哲》，要千里迢迢地穿越某敌占区，将其送到西柏坡。 
　　 
　　情报人员在路上不小心经过一敌军根据地，被敌军发现该情报人员怀揣重要文件外加一本限量版带恩格斯注释的《马哲》的事实，并带兵堵击我情报人员。我情报人员此时英勇非常，见神杀神，见佛杀佛，敌军都是一群废材，身后十几米都无法打中我情报人员。 
　　 
　　然后不幸的是，最后我情报人员终于在近达半米的距离里被敌特务头子用手枪打中腹部，然后抢走重要文件和那本限量版《马哲》扬长而去。但是我方英勇的情报人员中枪依然不死，仍然步伐坚定地走向了西柏坡。不知道走了多远之后，我情报人员终于到了西柏坡，为中央各位领导背出了那重要文件和限量版带恩格斯注释的《马哲》的全部内容，然后恋恋不舍的从上衣口袋里掏出党费，然后恋恋不舍的死去。 
　　 
　　这部电影就叫《革命之书》吧。 
　　 
　　好吧，我相信这样一部电影上映之后，一群***肯定会大骂： 
　　 
　　啊……GCD真是光辉伟大啊，入党了连子弹都打不中，打中了也死不了。 
　　 
　　中国的主旋律影片就喜欢意淫，中国电影没希望了！ 
　　 
　　垃圾片，这样的片子也好意思拍出来。 
　　 
　　…… 
　　 
　　反正就是诸如此类，噼里啪啦的。 
　　 
　　OK，老美同样也拍了这样一部电影，情报人员成了一个牛逼哄哄的盲人，敌方人员成了一群末日黑帮，重要文件和限量版带恩格斯注释的《马哲》成了《圣经》……好家伙，这群***神棍立刻觉得高尚起来，一下子便觉得这是信仰了。 
　　 
　　《艾利之书》就是一个加强版的老美交党费，别以为有多高尚。信仰真是一块遮羞布，在这块布下，什么人都可以胡来，什么人都可以掩饰自己的***。 
转豆瓣的 (;¬_¬)
301,anyjon,靠~电影名字应该叫安利之书。。宗教洗脑片。。虽然挺好看。。但是男主瞎子为什么能认路、能开枪杀人？能找东西？真的和公交车上大妈说的，信了上帝，她女儿考试答案就在眼前飞这么神奇？
300,十三月の末,洪水之后Noah使人类得以延续 末日之后Eli使上帝得以延续
299,啊啊啊一有肉肉,看到评论回复我… 下载除了渣画质 其他三个大小一样！ 还是所有的视频都没上传高清？   没部电影想下载比渣画质下载的都是1g多… 要中等的
298,空之悠悠,擦，居然屏蔽我的评论〒_〒
297,荼荼白白,当年是在电视机看的，后来电脑找来看了两遍，今天来看第四遍
296,黑锅王,咦~你们好污啊（￣▽￣）
295,言巫,回复 @黑锅王 :给你的机制点个赞！
294,言巫,我最喜欢你们撕逼了，你看！我的节操值快满100了！
293,村长2333,回复 @SABERは俺の嫁 :飞龙骑脸怎么输(｀・ω・´)
292,加勒比丶,看评论说的我都不想看了。。。。
291,1224767322,～(￣▽￣～)神棍不信神，这玩笑可以的
290,暴走研究員,这电影是赶辐射4么~~
289,一代总攻炫炫,太长不看
288,黑锅王,回复 @银杏星 :那我帮他纠正一下，应该信仰物质价值而不是信仰一张废纸，你又激动个什么劲当事人都没发话，制杖（笑）这话还你←_←
287,三无MarbIue,回复 @黑锅王 :你制杖啊，人家又没说信仰钱，只是说相信钱的力量而已，***。
286,X伊神冥王X,這是一部传教片|･ω･｀)
284,Koko★Hekmatyar,回复 @骚年a亮兵器吧 :神回复
283,骚年a亮兵器吧,回复 @黑锅王:看他的头像，你应该明白他信的不止是钱
282,黑锅王,当钱没有作为流通货币的价值的时候那它就屁都不是，但是如果信仰能驱使人有生存甚至于发展的动力的时候，那他的价值远高于钱~不知阁下明不明白这个道理呢~
281,轻抚我大屌,_(:з」∠)_ 黑人我最喜欢了。
280,ATMA,你需要拳四郎
279,丸骨头,我没有信仰 难怪觉得不好看
278,量子幽灵,卧槽，在外面看标题以为是艾利之书2，还专门找了个渣画质的艾利之书看完了，再来才发现居然是艾利之书2010
277,喵酱vicky,记得以前看过～只记得各种压抑～
276,德皇的军长,回复 @xfam0usx :我也认为信仰自由好，但这个视频回复基本就是无神论大开优越感，自认为清醒明智.（￣▽￣）
275,xfam0usx,回复 @元首的军长：我可没说信仰一无是处，我只说了信仰自由啊。
274,小笼包啪啪啪,(︶︹︺)然而无神论者看了并没有什么感觉，那些向往有信仰的，想去信就去信啊，在天朝又没人拦着你。只要别信轮子之流，在帝都广场往身上浇汽油就行╮(╯_╰)╭
273,德皇的军长,回复 @辰夜酱紫 :没有基督教加洛林文艺复兴，欧洲就不可能启动.儿子和老爸要搞清楚啊.（￣▽￣）
272,MiyoshiAyaka,（￣▽￣）不错
271,伪大的PeterSun,主角这造型让我想到了MAD MAX游戏里那个给玩家升技能的那个神棍
270,辰夜酱紫,。。是欧洲发展带动的基督教吧。。。儿子和老爸要搞清楚。。。
269,KOS-MOS-MKII,Mad Max也有信仰
268,KOS-MOS-MKII,人不一定要信教，但是不能没有信念。
267,德皇的军长,回复 @xfam0usx :哎呦，难道不是某无神论说信仰一无是处，到底谁先装X的啊.（￣▽￣）
266,草原大地獭,揭示人性的丑陋啊！
264,xfam0usx,随你便，宗教信仰自由。但你用信仰来装逼还装的让人讨厌那就不合适了。而且你一口一个你国真的是让人听了不舒服。给基督教招黑！！
263,徐高兴2333,为什么我翻译的是绘里的书_(:3」∠)_
262,徐高兴2333,绘里的书_(:3」∠)_LL番外篇
261,徐高兴2333,The book of Eli
绘里的书
2333_(:3」∠)_
260,徐高兴2333,为什么封面上有一个大大的Eli(´･ω･`)www
259,FengLeAAAAA,回复 @moneyhelpme :嗨，党还分左派右派呢，学好的肯定好的不就行了
258,FengLeAAAAA,回复 @元首的军长 :不是吧，没有基督教之前欧洲也不都是原始人啊
257,真神酱,......呵呵
256,究极bala子,这个电影很棒！！
255,再看削你,我不信仰 但我信钱
254,绯月的废墟,***
253,makiwang,老片子，挺好看。
252,sonycapcom,回复 @moneyhelpme:这人没看懂……这里的圣经是泛指一切通过书籍史记为媒介记载的人类文明，不单单是一本书。麻烦不懂不要乱说，谢谢。
251,ymfarcher,好看吗？

250,老司机罗伯特,脱离宗教的信仰最终留存下来了，思想是刀枪不入的。
249,倾一世等一对的人,挺好看的
248,德皇的军长,回复 @一个人静静听 :对对对，基督徒还真拯救过世界，如果穆斯林将全欧洲占领，你现在也要和我一同背炸药包了.（￣▽￣）
247,一个人静静听,回复 @元首的军长 :好吧，你都是对的，你是你，我是我，我不该说你的观点是错的，每个人都有自己的想法，而我相信的只有自己，小市民就小市民，我做不成大人物，你快去拯救世界吧。还是，乐于助人的不一定是基督教徒，还有我大雷锋（￣▽￣），别回复我了
246,德皇的军长,回复 @一个人静静听 :然而兴起的民族大多与信仰不可分割，如果没有基督教，恐怕世界上大部分慈善机构会一并消失，事实上，有信仰的也都有所作为，无信仰的除了整天吹自己看的多“清楚”外，他不能像比利时神父勒梅特提出宇宙爆炸论，也不能像一些默默无闻的基督徒一样为身边人祷告与帮助，至少我身边的吹自己是无神论要么是小市民卢瑟要么是小学生，而基督教徒们总是乐于助人.
245,一个人静静听,回复 @元首的军长 :然而我并不是这样想的，随你怎么说，我是个无神论者，我只希望中国会发展的更好，吸收外来文化可以，但也要取其精华，去其糟粕。上帝真的存在吗？真的能改变世界吗？一个民族的兴起还是看人的努力，不是信仰上帝，信仰他人
244,天朝海魂舔逸仙,这位同学，你知道安利么？
243,天朝海魂舔逸仙,绿绿及黑叔叔必备，你值得拥有！
242,德皇的军长,回复 @一个人静静听 :人本性向往更好的事物，那些动不动说崇洋的无法是自卑、心虚与自私，希望其他人和他一样.（￣▽￣）
241,一个人静静听,层主一口一个我大基督教，还能说什么？别打扰他了。说白了就是崇洋
240,拽拽的馒头,又可以看宗教主义者 撕逼 真开心！

239,拽拽的馒头,渍渍 宗教片  @真祖   安拉啊胡可吧   上帝算什么 我信仰R!P!G!  世界上没有什么事儿是1发RPG不能解决的。如果有,那就两发。
238,久椽,棒棒棒╮(￣▽￣)╭
237,27153,你阐述了什么事实？顺便请层主回答一下第一个问题
236,德皇的军长,回复 @27153 :然而我阐述的是事实，所以这句话不适用于我，但十分使用与你们.（￣▽￣）
235,鼻切男,看视频，看一个+5，刷评论没经验，还容易被举报禁言
234,Tran_c,2333333333
233,27153,回复 @元首的军长:再问层主是否是认西方人当干爹，当奴才，拜西方人的上帝，不愿思考，如今可以狗仗人势用西方人的功绩立自己的观点的阿Q精神的人呢？
232,27153,我想问问层主西方人建立了现代制度，文明和科技的原因是否是信仰上帝，为什么？信仰上帝如何让他们建立现代制度。
231,低调Ｄｅ张扬,唯物主义，如果你相信到了极致，也是一种信仰。
230,德皇的军长,回复 @S摩斯 :然而广大西方人民也普遍信仰基督教，也都是基督徒.（￣▽￣）
229,vip我只是个孩子,弱弱问下，戴墨镜是为了防见光瞎吗
228,S摩斯,回复 @元首的军长:我也是今天才知道把人民的功劳戴到自己头上的不止有东亚啊
227,德皇的军长,回复 @S摩斯 :土著们对基督徒是印象还有什么？不就是跟你一样吗？原话还给你，有一种人叫不醒，自认为更优越，不妨可以模仿基督教进行一次加洛林文艺复兴，或者满世界建立学校、医疗等慈善机构，再来和基督教叫板吧.
226,小小丶蛋炒饭,好长的说…（￣▽￣）
225,S摩斯,回复 @元首的军长:反正事实例证就这么多，你如果还是坚持你的想法我也阻止不了，毕竟么，有一种人叫不醒。
但是呢，我劝你多读读圣经，多看看历史，别拉低其他人对基督徒的印象。
224,S摩斯,回复 @元首的军长:你这思路就跟没有共X谠就没有新中国一样
国家的兴盛永远是人民决定的，自由主义是人类历史发展的必然，像明末也有学者批判封建主义，我认为即使没有欧洲介入，在清朝自然衰亡之时中国也将建立起君主立宪，但那必然比欧洲晚好几百年，可能现在还建立不了，那是由于中国是传承久远的封建国家的关系。所以我说欧洲的自由主义是先进于中国的，并且自由主义是人民需求与封建统治阶级没落的必然，跟哪一教，哪一理论，哪一主义都无关
223,德皇的军长,回复 @S摩斯 :哎，别绕了，我都说过了，没有基督教化欧洲，就没有现代.
222,S摩斯,回复 @元首的军长:你如果跟我说，欧洲自由主义与其衍生的国家秩序下的自由主义（即所谓社X主义）是欧洲得胜的关键，我是赞同的
但你偏偏要扯上基督教，这不搞笑么？
221,S摩斯,回复 @元首的军长:西班牙和葡萄牙的掠夺也很庞大，也没有成功
事实证明掠夺成不成功跟信不信教没关系，方法不同而已。而且也并不能因为“政治，军事，文化胜利”就否认胜利过程的罪行
220,S摩斯,回复 @元首的军长:然后我没猜错的话你是在逃避现实吧，精神雅利安人？
或者你作为一个雅利安人中文这么流畅你学了多少年啊？
219,德皇的军长,回复 @Drbuster :人家是斯堪的纳维亚帝国元首的军长，是不是我的雅利安血统更浓厚了？（￣▽￣）
218,德皇的军长,回复 @S摩斯 :维京人的也掠夺，但他们没有成功，满清和蒙元的掠夺也很严重，人家没有成功，如果基督教国家不进行中世纪加洛林文艺复兴、中世纪末期文艺复兴，是不会成功的，然而西方的成功并不是殖民与掠夺，而是政治、军事、文化胜利.
217,S摩斯,回复 @元首的军长:还有老是你国你国的，你是台湾同胞？美国华侨？欧洲提督？还是你弱得连自己生活在一个黑暗混乱的国家都不敢承认？
216,S摩斯,回复 @元首的军长:我不是教徒，我只是路人甲。
除非真的能做到遵循你的神灵，否则永远不要自称教徒
215,S摩斯,回复 @元首的军长:基督教国家的成功自殖民主义开始，通过资本的血腥积累完成资本主义的建设，并且是通过少数人掠夺整个世界的财富来达到成功，中国作为人口大国去掠夺哪里？
214,S摩斯,回复 @元首的军长:我得援引邪典中的一句话，“即使是耶稣本人又何尝教你们杀戮”
213,S摩斯,回复 @元首的军长:我可以说共X党的集权性质与其倡导的理想主义以及中国素质普遍底下的现状构成了严重矛盾引起了严重腐败现象
同理，基督教一神教性质与其倡导的理想主义以及中世纪欧洲蒙昧的现状构成了严重矛盾引起了严重的侵略与屠杀？
212,德皇的军长,回复 @S摩斯 :原来是撒旦教徒，吃我大圣光啦~~~(〜￣△￣)〜
211,德皇的军长,回复 @S摩斯 :基督徒中有叛徒那是肯定的，是个人的组织都有叛徒，你国不什Wei克普遍腐败，我是不是可以将共X定义为错误的，腐败的倾向？
210,S摩斯,回复 @元首的军长:首先别拿兔吧的名头来侮辱我。当然有罪，但我们有罪不能说明基督徒无罪啊。
最后结果不就是天下乌鸦一般黑，撒旦万岁
209,德皇的军长,回复 @S摩斯 :全民信上帝的确不可能立即好，但是基督教国家普遍都成功了，但非西方国家是什么样子已有目共睹.我只知道信仰可以让人扛着考验前进，但拜祖宗的结果就是人家坐着风帆战舰和火绳枪来撬你国门，你国只能靠火门枪，后来还得仿制.
208,小霸王7uf,弱弱的问下 怎么升级啊
207,小霸王7uf,非常经典一部电影
206,德皇的军长,回复 @S摩斯 :站道德高地上峰谁都会，敢问小将土著主子们屠自己人在祖先面前有没有罪.（￣▽￣）
205,S摩斯,回复 @元首的军长:历史上文明程度不及欧洲的非洲人算是小孩吧？反正历史上是愿意了，那么雇佣这个小孩的人有没有罪呢？如果你说按当时的法律没有罪，那我问你在上帝面前算不算有罪呢？
204,德皇的军长,回复 @S摩斯 :你雇的小孩愿不愿意还不知道呢.（￣▽￣）
203,S摩斯,回复 @元首的军长:那么我雇佣一个小孩去杀人，我是无罪的？
202,德皇的军长,回复 @S摩斯 :一个巴掌拍不响，黑奴贩卖中当地黑人也获利，殖民者付钱，当地人帮着抓.（￣▽￣）
201,S摩斯,回复 @S摩斯:说话别夹枪带棒的，新教改革几百年了你还像个原教旨主义的一样
200,S摩斯,回复 @元首的军长:如果一个将几百万人沦为奴隶，将几千万里的领土陷入战火的运动是优点，那我只能说我拒绝这种优点。
199,德皇的军长,回复 @S摩斯 :殖民主义是缺点？真2，活该被日惨.
198,S摩斯,回复 @元首的军长:敢情欧洲文明的优点就是基督教的优点，欧洲文明的缺点就跟基督教无关啊，真6
197,S摩斯,回复 @元首的军长:我不转进，但是一个有信仰的民族怎么把世界日了一遍呢？
196,德皇的军长,回复 @S摩斯 :宗教和殖民主义有什么关系，转进自重.
195,S摩斯,回复 @勇敢的小战士:再读读马列主义，再想想周围的一切，再读读历史——来自党校的建议
194,德皇的军长,回复 @空山唱晚 :真可悲啊你，拿不出什么反驳的.
193,德皇的军长,回复 @南冥魂火 :宗教信仰自由，但有些人恶意诋毁，那就不得不抽脸了.（￣▽￣）
192,S摩斯,回复 @骑士宝宝:本身儒教走偏不是因为儒教本身，是因为封建主义的制度，魏晋时期就很明显了，儒家对政的理想和修身的要求与当时人才选拔机制落后，上层的颓废出现了严重矛盾，而朝廷又想借助儒家的修身之道来束缚人民，导致当时的士人阶级不是功利就是颓废。
你讲的宋明理学的堕落也是有的，不过那是比较后来的事情了
191,S摩斯,回复 @元首的军长:我不是小学生，我敢对着一切伪善人的脖子砍。
190,S摩斯,回复 @元首的军长:另外殖民主义到底是怎么一回事你给我讲清楚
189,S摩斯,回复 @S摩斯:补充：文⑨革
188,S摩斯,回复 @元首的军长:地球是圆的是亚里士多德就提出的，那时候还是多神教的时代，你怎么不说希腊众神好呢？
187,月六,两个小时，原来是宗教片，这淡淡的忧伤
186,S摩斯,回复 @元首的军长:那***也平反了，是不是华主席就是顶天大好人啊？再说中国目前是高税收低福利，但是对比历朝历代算好得多了，事物的发展都是循序渐进的懂不懂啊？未来共和国继续发展也好，被推翻也好，未来总是好的，现在全民信上帝就能立刻好吗？不可能！
185,黑暗聖子,東有儒家道教千萬家，西有千種神教萬條律，終是萬法歸一分敵我，卻是人心使分裂不同
184,路小路丶,我访问的页面不存在
183,黑暗聖子,都說了不要斯逼跟校真，我大中國後繼堪慮
182,Drbuster,回复 @勇敢的小战士:客观唯心主义也好，辩证唯物主义和历史唯物主义也好，我认为，信仰的正面且正确的作用就是给每个人自己的内心中加上一个道德的标杆和救赎的光环，让自己能够在世间行的光明磊落，传播着正善和美。在儒教，基督教之类还没有沦为统治阶级的政治工具而变质前的时期，最初创立宗教的伟人们想必也是这样想的吧……「信仰」不应该成为一个贬义词，人还是需要有信仰的，不然他会无所畏惧，也会无所顾忌。儒家，道家这些不应该全盘否定，你完全是可以信仰它们的，但是不要盲目的接受，而是要取其精华，去其糟粕，接受适合现在社会文化的，先进的发展的部分。这才是马列主义观点的辩证的看待问题，小战士，你还要学很多啊。
181,Drbuster,回复 @元首的军长:ID很贴切，我隔着屏幕都能感受到你的雅丽安血统（不知道也不管这是意识的还是物质的）在沸腾的样子……
180,空山唱晚,回复 @目黑的咸鱼:经不起，梵蒂冈不允许。
179,空山唱晚,the book of anli
178,开始了啊,回复 @空山唱晚 :你说的是啊，他自己应该都不知道什么是信仰，还在这扯淡，也是。。。如果早年都是这样的人传教，上帝估计也是会哭。。。我们玩去吧 不要理TA
177,空山唱晚,你自己看不懂就算了，别代表全中国说什么“我们”啊！
176,空山唱晚,回复 @开始了啊:不要跟他辩，据我观察，这家伙应该是傻的。
175,开始了啊,回复 @元首的军长 :你真的知道什么是基督教的教义吗？你这样打着宗教的幌子来宣传自己的观点，上帝知道会哭啊!!!欧洲的历史和科学的发展你好歹稍微查一下，也不要你谷歌维基什么的，起码百度有一堆。楼上说你侮辱都是轻的，你要是真不懂 和我扯真主阿拉什么的，那些知道的没基督教多，还可能骗几个，怀疑你真的有受洗吗？
你？真的有信仰吗？无论什么
174,saber丶丨吾王,想起了炊事班的大周(｀・ω・´)
173,入侵者,这还是我熟悉的小学生乐园吗？
172,三无MarbIue,这电影简介跟现在好多末世流小说的简介一个题材个风格，这即视感!
171,南冥魂火,回复 @元首的军长:不是吧……这哪来傻X？宗教信仰是自由的，你现在的言行和你那些狂热的屠夫有什么区别？出了没动手杀人以外。你简直侮辱基督教。
168,moneyhelpme,回复 @FengLeAAAAA :然而基督教认为一切异教徒都有罪，会受到上帝的惩罚，死后会下地狱。详见十字军东征时对异教徒的迫害。
167,NiceAir,末日传教，还他娘的挺好看
166,梦魇の靥,上帝说：“我这有一款洗发水，免费的，要不要试试？”——《安利之书》
165,秋子阿姨我爱你,其实我看不懂（￣へ￣）
164,芥川猩之介,爸爸的好爱丽
163,恒星丨恒心,回复 @黄鼠狼一号bcr:ych h i f n s f
162,德皇的军长,回复 @FengLeAAAAA :然而没有基督教化欧洲人，文明就没法起步.
161,FengLeAAAAA,楼主说的对，有没有信仰是个人自由，只要不是信邪教，信仰本身又没有错，是教人向善的力量，哪怕不是用科学的方法，但是结果和手段都是好的啊，又不是强迫性质的必须信，既然是好的没理由要去否定啊
160,FengLeAAAAA,有什么可争的吗？明显因果关系不对吧？西方人能创造现代制度什么的靠的是信上帝吗？是信仰越高能力越强吗？明显不是啊。靠的是先进的教育理念还有相对宽松的学术环境，中国有当奴才认干爹的人，而且不少，我承认，有不愿意思考的人，而且不少，我也承认，但是这明显是因为中国现代化发展比起西方起步要晚很多，前人过于重视经济建设，精神文明建设跟不上的原因吧？跟信不信上帝有关系吗？逻辑不对吧？中东地区信仰最坚定，也没见他们比中国强啊，非洲人有信仰信祖先，也没见他们比中国先进啊。
159,孙尼玛君,国之将亡，遍地舰娘。 西方小马，祸国灾殃。 惑音靡靡，学院偶像。 浮世难济，东方大法。 唯有魔仙，兴国安邦！
158,moe,末世题材还是疯狂的麦克斯好看
157,lovelysuun,言论自由(;¬_¬)
156,德皇的军长,回复 @纷扬の飞雪 :的确，有些人烂泥扶不上墙，我也懒得扶，已经定型了.
155,纷扬の飞雪,然并卵。
154,德皇的军长,回复 @翼之归处 :你心虚了？
153,翼之归处,‘’实际上最会认干爹，当奴才，拜主子的祖宗，不愿思考，如今可以狗仗人势用主子的功绩立自己的观点‘’你这句话用来讽刺你自己也是十分的恰当啊
152,翼之归处,回复 @元首的军长:你不会不知道伊斯兰教与基督教同源于犹太教，信仰的都是上帝。
151,德皇的军长,回复 @翼之归处 :区别在于圣书之民屠杀的大多是土著，而土著和绿绿大多屠的是自己.（￣▽￣）
150,如何逼死强迫,不管什么片，好看就行了
149,如何逼死强迫,ejkjb
148,Lenhart罒v罒,看到半夜看完一部宗教片
147,翼之归处,回复 @元首的军长:炎黄子孙屠人，你所说的有信仰的圣书之民也屠人，同样信仰上帝的绿箭教到现在还在屠自己人，大家有区别吗
146,德皇的军长,回复 @翼之归处 :啧啧啧，屠蝗旱最多的还是炎黄子孙们.（￣▽￣）
145,德皇的军长,回复 @S摩斯 :比利时神父勒梅特提出了宇宙大爆炸理论，相反，爱因斯坦却反对这种理论，许多科学研究与学院都是基督教会投资创办的，中世纪也是如此教会也通过掌握更多科技来掌握实权，甚至中世纪的地图也是以耶路撒冷为中心的原型地图，代表了地球是圆的，教会也并不否认地球是圆的，基督教反对科学这种谬论也只有小学生才说得出来吧.
144,翼之归处,我想问，所谓的信仰难道一定要信神才叫有信仰？
143,翼之归处,相互屠来屠去的不也是这些信仰上帝的圣书之民
142,我要嫁给没牙仔,丹叔太帅了，舔屏幕啊
141,骑士宝宝,回复 @S摩斯：抱歉，其实主要还是儒教走偏了。宋朝开始很多文人为了自身利益各种篡改儒家理念，才导致什么“刑不上大夫”之类的坑B说法出来害了儒教。。。但是我也不认为天主教就是好的，不说十日谈里面的故事，单说把教派加上政治，肯定害人无数(｀・ω・´)
140,黑射会扛把子,呵呵，毕竟天朝言论自由
139,咻咻咻咻啪,妈蛋，我看成艾利之书2了…(╯°口°)╯(┴—┴
138,德皇的军长,回复 @方丈请入洞 :十字军这你得问拜占庭皇帝去.（￣▽￣）
137,德皇的军长,回复 @S摩斯 :为什么教皇要给布鲁诺平反，给我讲讲中国“固有”土地为什么那么大，拜祖宗拜出来的吗，再给我讲讲为什么你们现在是高税收低福利？
136,过路的坑神,我信仰这个国家，这个社会，信仰天地自有公道在，就是不信你英国爸爸和美国爹
135,方丈请入洞,请讲下十字军东征的意义？请讲下欧洲爆发黑死病时牧师是怎么做的？
134,S摩斯,回复 @勇敢的小战士:客观地说，儒家思想缔造了统一的中华民族，没有儒家思想就没有中国人面对侵略的全民愤怒。
但是儒家本身维护封建统治的阶级性使得儒家将其缔造的中国人勤劳品质用于为帝王服务，导致中国长期陷入兴亡周期，也导致民众最终走向盲目。
马克思主义是儒家的历史性的解放者而非替代品，要不然怎么说马克思主义中国化呢？
我认为未来与马克思主义结合的儒家思想将会复兴，也是中国走向大同的真正道路
133,方丈请入洞,已经有了，我记得
132,S摩斯,再跟我讲讲资本主义的不可调和矛盾怎么解决吧？
131,S摩斯,你再跟我讲讲南美，北美，澳大利亚的原住民怎么样了，见到上帝了？
130,S摩斯,你先跟我讲讲布鲁诺怎么死的
129,战列舰黎塞留级,看到光头死了 忍不住来评论区看看
128,难忘江南,安度因：圣光会脏死你(〜￣△￣)〜
127,德皇的军长,回复 @绿洲上的污点 :但是事实亦是如此，此病到底是不是病是一个问题.（￣▽￣）
126,绿洲上的污点,典型的“英国病”
125,德皇的军长,请不要以己度人，谢谢.
123,东篱的小南山,回复 @黄鼠狼一号bcr:
122,毅央哥哥,我以为艾利之书2（￣▽￣）
121,scardo,不管怎么，看完后心情很舒畅，这就是魅力。看你们争来争去也是无趣
119,作孽菌,最大的信仰还是你得有钱，不服？
118,作孽菌,最大的信仰还是你得有钱，不服？
118,褒姒丶,我信神，不信神棍。
116,希德尼婭的騎士,回复 @勇敢的小战士：语气暴露智商
115,SABERは俺の嫁,回复 @弗兰茨卡夫卡:我信黄旭东的毒奶
114,空之悠悠,****(๑•ั็ω•็ั๑)
113,与謝野晶子,以前在CCAV6的佳片有约看过，我到现在都没忘记这是我第一次被神展开弄到懵比
总的来说，该片完美诠释了什么是宗教式装poi
112,空氣人間,http://pan.baidu.com/share/link?shareid=571328466&amp;uk=1695406675移动迷宫2：烧痕审判
http://pan.baidu.com/share/link?shareid=614452822&amp;uk=1695406675寄生兽下：完结篇
111,三年了啊混蛋,难道不是信仰马克思主义么。。
110,仲良知,不信神是不是代表着否认神的存在，尽然不存在神，何来不敬神之说呢，即你是个有神论者。
109,樂纶,冰火大大，我想看《21玩过界》（21岁派对）！！_(:3」∠)_
108,神马涼,绘里之书(*/ω＼*)
107,冰渣z,路过，不说话。
106,勇敢的小战士,别说儒家道家，看看抗战时期是什么拯救的中国，是马列主义，毛泽东思想，儒家道家作为修身还好，作为信仰，看看历史吧
105,勇敢的小战士,主要中国人普遍没有信仰，大都是唯物主义，这部电影我们看当然看不懂。但是你可以不信神，但请不要亵渎神
104,勇敢的小战士,回复 @Elias·:中国人普遍没有思想，要算也是马列主义，跟儒家什么关系…… 中国抗站靠的不是儒家思想，那东西只能束缚人民
103,低调降低存在,为什么我看成爱丽之术了 不要打我
101,南阳离火,你只是不相信宗教组织，而非彻底的无神论者，至少你相信自然中存在某种至高无上的力量
100,SWATToby,求上传《西部的一百万种死法》阿～up主，愿意15～20个硬币换～@冰火淼焱
99,风暴英雄Dh,这片子尽管是宗教电影，虽然我也不信宗教。但必须要明白道理：不信神可以，但不要不敬神。
97,悠然哥哥,修身齐家治国平天下
96,cloudstrife01,钱，权，女人，核心价值观
95,王者星辰,我命由我不由天，然而干不过时间。
94,拉克笔笔,子弹拆房子真是任性
93,亡命之徒丶,求搬运狼牙完整版
92,BeQn,女主太讨厌，反派也不够反派。
91,咸鱼亮点,安利！

90,咸鱼亮点,儒道，以及跟随自己内心就是信仰
89,Elias·,从某种方面来说，儒家思想侵染了天朝人民这么多年，它应该算是我们的信仰之一(°∀°)ﾉ
88,恶魔大领主,祖先！还有自己！我命由我不由天！！
87,JJ离地6cm,中华民族的真正信仰我过了这么多年也不知道是啥！
86,国家欠我个欧尼酱,我只想说，妹子最后好帅，真哒！
85,会硬的肉,要命的传教片，够了
84,哇好叼,这名字好像在哪听过
83,1234a641,63您好╮(￣▽￣)╭
82,请叫我小琪,64 你好（￣▽￣）
81,＂櫣譁灬℡,咿呀啊啊啊啊啊啊啊啊啊，爸爸。。不要啊。。。。咿呀啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
80,天贝,放肆(╯°口°)╯(┴—┴
79,李猜你好再见,第一眼看成安利之书23333333
78,目黑的咸鱼,你这种话是不是没有经过大脑，如果是真圣，难道还经不起深思？
77,cowhello,的确是宗教片，就不说***的话了，只能说剧情一般，当然最后的结尾稍微动下脑筋也能猜到，不过宗教片还是不要太动脑了，不然那就是亵渎了。。
76,木又,请原谅我看到一路向西这个词之后的脑洞…
75,尤里乌斯·元首,我要助你上热评传教
74,ww2215926,没记错的话这部里有加里叔~！~！
73,法海爱吃鱼,鬼 父 之 书(°∀°)ﾉ
72,瑟瑟可惜,挺好看的，涉及到信仰，带点传教的色调
71,没有人在乎,一路向西（￣▽￣）
70,至尊の小夜猫,爱莉之书+1
68,鹤thefirst,《The book of eli》\艾利之书不是一部动作片，而是一部夹杂着少许动作场面的-宗教片-。  
　　当世界一片混沌，没有政府、没有组织、没有真正的权威，力量决定着一切。在这样的世界里，人们没有信仰，只是苟活着。水，只能拯救个体的生命。卡耐基正是看到了这一点，通过控制水源控制了一个小镇和些许武装。但是他清楚的知道，只有掌握了人们的思想，才能够控制无数个这样的小镇。于是他费尽千辛万苦派人寻找圣经。然而具有讽刺意味的是，明明圣经代表着拯救和救赎，而卡耐基却要通过杀戮的方式去获得，这就注定了他不会是上天选定的人。 
影片中，战争使天空破了个洞，强烈的紫外线照射伤害了人们，将他们变成了食人的野兽。而侥幸躲在地下逃脱的人们在返回地面后只能一方面躲避着食人族的杀戮，另一方面寻找着赖以生存的水和食物，艰难度日。可以说，战争摧毁了家园，摧毁了人们赖以生存的物质基础，是世界变成如此的直接原因。然而实际上，在战争开始前人类就注定了将要面临这样的劫难。当书籍被焚烧，一同被销毁的还有慰藉人类心灵的媒介。人类从此失去了信仰，缺失了指引。当人类内心空荡无以填覆时，战争便不可避免，一切都不可避免。可以说，“焚书”是导致世界如此的根本原因。
