990,工口天使,好看就是好看嘛，一群人挑刺，吹毛求疵干什么。又不是搞科研~
989,病娇腹黑抖s控,还有青壮年透明人
987,魔王燒酒,下一部是裸奔吧~少女？（￣▽￣）
986,药物依赖症,今天在班上看 老师推门进来正好看到米奇在澡堂被发现 然后就没有然后了
985,無證騎士,我以为我的萝莉控治好了_(:3」∠)_
984,沈珞瑜,机器猫真人版，挺有趣的
983,雨世君,E
982,绝对领域丶控,什么等级？
981,傻娜不是伊卡,感觉挺不错的，前半部分笑的肚子疼，后面进入正常的英雄救美女关卡，也是不错
980,病娇腹黑抖s控,在百度知道看到有人上facebook跟女主妹子搭讪的。。。
979,小彦君,等级是什么鬼
978,有爱的baka,挺普通的片子，并没有多好看→_→
977,Kagaya3000,可以一看
976,疯子不语,觉得此片值得看的麻烦给个赞\(≧▽≦)/，看完所有评论实在是累呀
975,00pps,233333
974,何小善的大鸡腿,哈哈哈哈哈哈
973,啊hahahahahaha,要我我就带着妹子去找妈妈了ε=ε=(ノ≧∇≦)ノ他妈妈又没干什么坏事吧
972,Kylin墨筱00静候灵归,还不错  然而妹妹那一部啥时候出来
971,Nice蒙奇,透明人间，时间静止，神作

970,SAOの快刀乱斩,怎么弹幕一直在刷等级
969,创造奇迹的地图炮,德国骨科是刷家里那个吧？青梅竹马·
968,创造奇迹的地图炮,淘宝好评233333
967,创造奇迹的地图炮,应该是萝莉的腿
966,创造奇迹的地图炮,hentai！！！
965,创造奇迹的地图炮,冲着颜值就要给高分~剧情什么的，能笑一笑就可以了~女主和妹妹我两个都要！！！
964,再唤我一声天真,等级有啥用。。发来看一波
963,剧能猫,（#-_-)┯━┯
962,咔弥撒吗,看等级！
961,勤快的菜鸟,爸爸说妈***了，可是结尾，妈妈竟然是大boss！！！十分期待下一部！
960,名前人,什么是等级？

959,十六夜咲夜丷,神作？？还以为是垃圾，有空再看
958,来自纯种的西瓜,Σ( ￣□￣||)男主的粑粑是不是可以QJ小萝莉 然后再消除记忆
957,進擊の天依,***
956,兄贵,(｡･ω･｡)
955,一秒铂金,hhh好玩
954,鸑舞鷟啸,回复 @Sperman :结尾说了妹妹叫娜塔莎在另一个地方啊……
953,卡恰卡恰233,楼上评论笑了
952,雨彐利木,2333333333
951,日间妖灵,整部电影关注点全在萝莉上了
950,茶太,感觉跟淘宝刷好评的格式一样233
949,三笠丶Ackerman丨,(⌒▽⌒)
948,和谐之风,刷有情人终成兄妹的，智商何在啊.....

另，这是要第二部的节奏吗
947,大臧花海,结局233
946,笑一個吧,我也是ヽ(`Д´)ﾉ
945,清风扶璐,+10086
944,yuki20,很好看，非常有逻辑和情节而言，音乐也很好听，是非常不错的电影。
943,未来之瞳,透明人间？这不是香取慎吾20年前那部透明人间日剧的名字吗？
942,登山狗,（￣▽￣）
941,煎-20,神特么第二部(╯°口°)╯(┴—┴
940,正气满满的呜啊w,带我一个  看了你的评论才知道不是第二部
939,玄夜赤灯,看了评论发现ll看成第二部的不是我一个人！！！
938,Achuter,手机党，表示就算你这么说我也不懂(･∀･)
937,小叔无节操,此片槽点太多，我都不够吐了
936,库洛米一生堆,好看好看还有弹幕吐槽2333
935,杜川君,看名字不错
934,茫然不知忧伤,看到最后妈妈成了大反派呀
933,玄魔邪舞,还不错的电影。。
932,秃头披风侠w,(´･_･`)回复 @妹控子奥：所以你没有仔细看剧情
931,jian爷,想想看那么多人看着你光着屁股，而你要装着别人都看不见你，想想就好羞耻ε=ε=(ノ≧∇≦)ノ
930,中二大兵,遭，手滑点了举报。肿么办！！！
929,窈窕淑女君子好球,有趣   好片
928,左旋咪唑,回复 @妹控子奥 :弹幕都在忽悠人，一堆人看不懂乱发(●￣(ｴ)￣●)
927,吃水果喔,看完了(꒪ͦᴗ̵̍꒪ͦ)并不会看第二部
926,凉城少爷心孤傲,→_→→_→→_→→_→
925,Dateios,大反派不死，妈妈还活着，坐等第二季(ﾟДﾟ≡ﾟдﾟ)!?
924,一颗浪荡心,看等级？
923,寻找魔王的勇者,然而妹妹和这个金发女生没有一毛钱关系，却有这么多没认真看的刷德国骨科
922,hdm4ng,注意是Il  不是II 所以不是指第二部。IL应该是意大利文什么的。
921,whk海,好看很好看的电影
920,Killer.Victor,=-=...
919,Lazy丶,这片子里唯一死的人是男主杀的！(&quot;▔□▔)/ 反派绑了小女孩还要送走，不杀人灭口！
918,Killer.Victor,所以是一还是二- 0-
917,妹控子M,回复 @左旋咪唑 :被弹幕误导了
916,leon012,（￣▽￣）
915,左旋咪唑,真是无语，一堆人根本没看懂剧情就在结尾发弹幕，男主的亲妹妹在非洲摩洛哥！！女主角和男主没有血缘关系ok！！竟然还有人刷弹幕嘲讽说摩洛哥不在非洲，你确定你们看得懂电影吗？
914,左旋咪唑,搞清楚了吗？男主亲妹妹在非洲摩洛哥，女主只是路人，你看明白了吗？
913,mpor2,少年透明人 Il ragazzo invisibile (2014) 所以你们懂得(｀・ω・´)
912,mpor2,少年透明人 Il ragazzo invisibile (2014)  所以你懂得
911,一拳超人,哈哈哈这片神了
910,克里斯波霸,→_→我来了
909,S.★,所以这不是第二部？。。。。
908,妹控子M,服了，这结局哔了狗了，嘛嘛本应死了但其实是最大boss 男主喜欢的妹子其实是亲妹妹
超能力者不能生育，练得葵花宝典？
还有，只有我一个人期待青年透明人吗，看样子结局是在挖坑的样子
907,Vladislav,刷新一下弹幕全没了
906,地球制造,回复 @ThereIsNothingICanSay:顶上去报复社会
905,龙睛鱼,天下有情人终成兄妹 ？Σ(ﾟдﾟ;)
904,1234向前进,？(｀・ω・´)
903,E丶樱花,屏蔽“会员”“等级”整个世界都安静了
902,羽千夜,弹幕也是酷炫

901,狐狸家的宝珠,我也来看等级
900,鼓脸小天使,（￣▽￣）
899,阿忠豪,还想先看看第一部来着  - -（￣▽￣）
898,白日梦量产中,卧槽这剧情一波三折到极致了！
897,joycex,晕，双胞胎！！！
896,坏娃纸,lllll
895,切斯里奥,***

894,新秩序,“少年透明人 Il”  这标题 害我找了半天第一部。。。
893,离歌笑离愁,m着（￣▽￣）

892,天小夭,好看ε=ε=(ノ≧∇≦)ノ
891,ThereIsNothingICanSay,点击量前几位的电影评论基本都是差评，但是为什么他们要顶上来
890,南LOLI控,看之前先看看评论
889,畅丶语,看到弹幕2015.9.30我就笑了
888,davinic1,不好看1111
887,颦儿家的琴儿,机智的我一眼就发现了( ´_ゝ｀)
886,祖国的花朵儿,Σ( ￣□￣||)好看
885,挽手梦眠,小鬼当家气息
884,威武精壮的未成年,电影和妹子都很好看(=・ω・=)
883,劼西卡,不推荐，编剧脑洞太大，太扯，而且现在还没有第二部。不过纯看男女主的话感觉还不错
882,劼西卡,被骗了，这是第一部，2014年的
881,电工妹Frozen,好看。有没有第二部

880,我是她温柔的王,最终我看明白了，这超能力和中国衣服没关系，高端黑中国人是骗子？
879,玩仙剑的天河,然而并不好看……看弹幕还有趣点，非常奇怪的电影，弹幕有说是儿童片的，那就可以理解了。
878,RR4,说有情人终成兄妹什么理解能力………………

这是回应米迦勒问的那句“既然是抓我这个男孩，为什么还要抓腿玩年邪魅笑容金发妹子？”

答案就是还有一个女超能力者要找
877,第二套广播体操,第一集在哪里
876,枚菲丝特,其实这部片子叫裸奔吧少年(｀・ω・´)
875,倩筱曦,等级啊呀呀干嘛
874,腹肌的三笠,http://movie.douban.com/photos/photo/2266030330/#title-anchor
873,料酒,这剧情扯得惊为天人啊

872,臂力比莉,啊啊啊啊啊
871,二闪,什么等级？
870,XyE,女主FB：
https://www.facebook.com/Noa-Zatta-582018705275033/timeline/
869,tm浑身难受,还以为是第二部。。（￣▽￣）
868,uni8,支持一下(⌒▽⌒)
867,PiaPiaPia小魔仙,真的很好看，不是烂片，看过了才来评论，虽然是儿童文学，但这个哔—我给满分，噗噗噗
866,我叫小腐,感谢提醒！
865,断魂风,好看。估计要出第二集了
864,汐王寺·水银,为啥标题是2呢（￣▽￣）
863,妈妈你是谁,想来看评论决定看不看 结果一群刷等级
862,脸豪桑,2333
861,咬字分开念,好看不？
860,MangoRan,各种神展开，最后还有呼应，简直了。。。。
859,こまつあおい,还不错啊

858,北宅酱,来看看（￣へ￣）
857,姑娘七过,诶？？OTZ
856,守住⒈份堅持°,。。。jjhhgh
855,kin题,求帮助  我怎么看标题都是2啊  你们怎么发现它不是2的？

854,穆黑,(⌒▽⌒)
853,maclaurin000,个人感觉不是很好看，后面太扯了
852,Simple约,- - 什么鬼
851,一寸禅,……有情人终成兄妹
850,日隐于云,看看几级
849,アルファー,看看我是几级
848,lLy狗啃泥,最后是为下一部做铺垫吗
847,beforequestion,等级~~
846,Kouri的蛋,等级？

844,爱愿星闪,夏洛特的素材吗？
843,给我站住,按什么分的等级= =
842,零零八,这是什么鬼 
841,①千,期待后面剧情
840,自由秩序的守护者,66666
839,蛋和炒饭,等级是什么鬼
838,Aemn,2333

