0.0,2014-12-09 08:28:09,yourenyiqi ?,16aa3cbc,1,FFFFFF
0.0,2014-12-31 09:25:02,缓冲。。。,D603ac0e,1,FFFFFF
0.0,2015-04-05 10:59:37,二刷达西~~~,0a69c0fe,1,FFFFFF
0.0,2015-04-06 02:39:06,aaaaaaa,eee4a089,1,FFFFFF
0.0,2015-04-08 13:42:06,好回忆,25bf3799,1,FFFFFF
0.0,2015-05-05 04:03:48,再来看,D63b7616,1,FFFFFF
0.0,2015-06-10 01:53:51,2015-6-10,ab86130d,1,FFFFFF
0.888999998569,2015-12-23 02:20:19,单身狗圣诞前来看！！！！！,c3b70cf3,1,FFFFFF
1.2159999609,2014-09-23 09:41:55,小伙伴推荐所以来补片啦，话说我以前以为这是三级片来着所以没看23333Blow Job啥的……想太多T^T,583b1d44,1,FFFFFF
1.39100003242,2015-08-24 08:22:12,封面看成BT的告诉我不是一个人,e34dab21,1,FFFFFF
1.64900004864,2015-04-04 00:57:34,为了colin来重温经典了,7326dbc5,1,FFFFFF
1.7879999876,2014-10-17 13:57:06,来看第四遍～,bb813c63,1,30ACE9
1.85800004005,2014-10-11 10:35:43,一周里看了三次了,a8d45370,1,FDC3FB
2.08200001717,2015-11-29 16:38:53,2秒卡,cc1baf0a,1,FFFFFF
2.39499998093,2015-07-11 07:17:21,哎呦妈呀，2015/07/11 19:15，有14个小伙伴陪我看,a899ff79,4,0200E9
2.51699995995,2014-12-26 08:20:17,2014.12.26 21:20,D8c84038,1,FFFFFF
2.52900004387,2015-04-09 11:54:11,kingsman来重温 看男神们打架~~,672452d5,1,FFFFFF
2.81100010872,2015-12-09 10:56:29,来看休叔,71fad00e,1,FFFFFF
3.16899991035,2015-05-14 21:50:25,怒刷！,e524d4d1,1,FFFFFF
3.60199999809,2014-11-07 09:58:43,啊啊,2795ed4e,1,FFFFFF
3.632999897,2015-09-10 05:50:12,我还是来2刷了,169fb214,1,FFFFFF
3.69199991226,2015-11-23 09:56:16,咿咿呀呀,0208d482,1,FFFFFF
3.82999992371,2015-08-03 01:57:16,休叔,4a63d872,1,FFFFFF
3.87299990654,2014-08-09 02:34:03,二刷,fc62a6d8,1,FFFFFF
4.01700019836,2014-11-12 10:51:59,看到居然是colin叔和Hugh Grant简直激动啊啊！！！两大男神！！,d2f18db6,1,FFFFFF
4.23500013351,2014-12-30 03:28:00,从95版傲娇与偏见滚过来的，来看我脸叔,De0eb96d,1,FFFFFF
4.80501508713,2015-09-13 05:31:31,为第三部复习,ab3328cd,1,FFFFFF
4.84399986267,2015-12-24 07:36:19,yoooooooo,7c90e678,1,FFFFFF
4.87699985504,2015-06-11 03:11:07,RJ,2199651d,1,FFFFFF
4.92899990082,2015-01-25 05:00:23,来重温,Dcfd6e06,1,FFFFFF
5.0,2015-04-18 05:54:15,科林叔的眼神简直可以溺死个人！来二刷！,0965b265,1,FFFFFF
5.13100004196,2015-11-06 08:34:48,第一部是挚爱，第二部很鸡肋。达西先生是童年起的梦。,54c2a4e3,1,0CFFFB
5.19199991226,2014-07-28 13:01:26,不造韩大脚会不会再看(⊙o⊙)。。。。在的话版聊吧,24ac1893,1,FFFFFF
5.31699991226,2015-08-05 04:23:08,二周目,D781bda1,1,FFFFFF
5.36000013351,2015-07-26 01:26:00,来看男神们 2015.7.26@阿hn,ac3fdcdf,4,9BD59D
5.43200016022,2014-09-21 04:28:52,很喜欢,d1999ed7,1,FFFFFF
5.5720000267,2014-06-13 23:53:44,20140614,93cdda53,1,FFFFFF
5.65825986862,2015-01-28 20:39:21,休叔我来啦,d4ac4f84,4,1300D3
5.92399978638,2015-04-01 08:44:19,老早以前看过两遍 现在再来看一遍,587f3cf0,1,FFFFFF
5.94099998474,2015-04-24 10:52:12,2015.4.24 晚上十点多，各位老单身狗是和我一样 来找虐的吗,23fe71b1,1,FFFFFF
6.41699981689,2015-03-19 10:27:35,2015.3.19 我是来看休叔de╭(╯ε╰)╮,D7521fa7,1,FFFFFF
6.51599979401,2015-03-31 23:47:45,好喜欢！！！！！！！！！,afd924dd,1,FFFFFF
6.94199991226,2015-05-01 11:38:42,从达西过来,963567b3,1,FFFFFF
7.16599988937,2014-12-29 04:33:53,从真爱至上过来,fb33e379,1,FFFFFF
7.17999982834,2015-06-27 09:14:30,居然有四个观众陪我看,4726839b,1,FFFFFF
7.21199989319,2015-06-07 01:00:49,2015.6.7,Dbd93a6c,1,FFFFFF
7.45300006866,2015-07-20 23:38:43,#虐狗系列#,9a24e7ef,1,FFFFFF
7.49900007248,2015-03-28 13:20:08,来看男神们,D4d29fd9,1,FFFFFF
7.51700019836,2014-12-31 06:55:24,N刷~~,D588a085,1,FFFFFF
8.10299968719,2014-04-16 05:17:44,o,cf4efc0e,1,FFFFFF
8.11800003052,2015-04-06 10:03:11,后天去四刷王牌特工前再来重温一遍,1165cc28,1,0200E9
8.58399963379,2015-12-26 23:36:42,2015年的圣诞节单身留念,d411ad30,1,FFFFFF
8.74899959564,2015-03-31 01:05:26,看完王牌特工，当初就是因为这片苏达西先森不行不行,1e1c1755,1,0BFFFD
8.75,2015-08-20 09:26:40,七夕刷一发,D691ae9d,1,FFFFFF
8.96300029755,2015-02-06 06:09:28,还看的到～开心,3051214e,1,FFFFFF
9.14299964905,2014-11-13 03:47:26,蕾妮整残了╮(╯▽╰)╭,4726839b,1,CAC689
9.23700046539,2015-02-27 03:08:02,好有名的电影,D3ab26ca,1,FFFFFF
9.23900032043,2014-12-26 08:20:56,前面blow job那个笑死……,D8c84038,1,FFFFFF
9.26399993896,2015-11-10 21:44:43,我最喜欢的电影之一啊啊，Mark我爱你！,6db96b53,1,0CFFFB
9.45800018311,2014-12-29 08:38:26,第三遍,Db2eff7d,1,FFFFFF
9.49899959564,2015-05-07 10:43:41,哈哈哈,b97216be,1,FFFFFF
9.76399993896,2015-04-06 09:03:44,一刷新63了TvT,0cd092af,1,FFFFFF
9.84300041199,2014-10-11 11:43:35,来看,cd10e52d,1,FFFFFF
9.875,2015-08-23 14:29:57,95傲慢过来的,ef159f58,1,FFFFFF
9.96500015259,2015-04-14 10:11:10,5周目,e5371046,1,FFFFFF
10.2670001984,2014-10-11 10:36:14,柯叔太帅QAQ,a8d45370,1,FDC3FB
10.3789997101,2015-07-28 11:46:24,第二刷、因为太想那些镜头了。,D1f1cbfa,1,FFFFFF
10.517999649,2014-10-20 10:01:09,说blow job得出来保证不X死你哈哈哈脑洞好大的,dc818d1c,1,26D393
10.5830001831,2015-04-06 00:00:23,为科林叔而来,1cba30e6,1,FFFFFF
10.843000412,2015-04-06 13:24:33,科林叔我男神！当年就是因为这部片子喜欢上他的,Daca07aa,1,FFFFFF
10.982000351,2014-09-13 04:12:01,好爱！！,57391839,1,FFFFFF
11.0360002518,2015-03-30 00:07:19,来看科林叔,a8bb67d3,1,1300D3
11.0439996719,2015-04-07 09:16:06,从特工来的,6294ae6a,1,FFFFFF
11.0729999542,2015-09-05 07:09:41,甜心先生过来的,18ac13a3,1,FFFFFF
11.1219997406,2015-05-27 01:36:39,下载好躺在列表好久没看,9cbfa545,1,FFFFFF
11.1260004044,2015-04-09 01:54:11,看完王的男人来的！,41d1efed,1,FFFFFF
11.1470003128,2015-12-24 07:36:35,天哪噜,7c90e678,1,FFFFFF
11.3350000381,2015-12-13 03:45:56,来看男神~~~可是为什么这么卡,cf475b0e,1,FFFFFF
11.4110002518,2015-04-05 08:53:33,52个小伙伴好,a9e2bae2,1,FFFFFF
11.5740003586,2015-06-26 13:07:03,另一位单身女纸你好！,44d25cd0,1,FFFFFF
11.5860004425,2015-12-02 01:23:20,听说很好看来看看,3cf30b58,1,FFFFFF
11.7100000381,2014-09-30 09:52:39,从傲慢与偏见飘来,5c90f392,1,FFFFFF
11.820599556,2015-04-05 04:26:29,20150404为柯林叔重温,4936424b,1,FFFFFF
11.9060001373,2015-06-13 15:37:33,2015.6.14 决心减肥 找动力,Dbffd72b,1,FFFFFF
12.0240001678,2015-04-07 03:09:06,那些看好几遍的是什么心态  是有多剩啊！！！,cefe5c3c,1,FFFFFF
12.125,2015-05-03 11:03:22,好心酸,Def5f03e,1,FFFFFF
12.1969995499,2014-10-07 15:44:04,说三级片的，那个是一部英剧啦应召女郎日记,D5449c3a,1,FFFFFF
