88,机智的耍耍,Oh yes they fucking do!这么多年来唯一一句能苏炸我的台词！
87,黄牌,再一次被科林征服，我滴少女心再次苏醒啊～～～打架的那一段，笑的我流眼泪了都！^ _ ^
86,李舅仔,科林！！！！
85,一Ampere,只有我注意到sm被和谐了吗！！
84,彼岸星痕,JB单身日记
83,东方男子医院,被95版傲慢与偏见迷晕了的人特地前来围观，科林叔简直帅的犯规_(:з」∠)_
82,人类の好朋友,啊啊啊好看笑得特别开心  然而就也被虐的很深
81,jenna0827,好吧，只有两部。跟撞车的那部画质不太好，up画质棒棒哒！
80,jenna0827,哎？难道bj有3部？都是up传的？
79,jenna0827,up，b站上两部好像都有了，撞车了……
78,恰里,四年前看这部电影少女心爆棚……现在看依然苏到满地滚……
77,秋本真秋,休叔应该去演威克姆，就lizzy真不造谁能演
76,一牙一雅哟,啊啊啊啊  看不了
75,Rita崔,逮到一只阿嘴。。嘤嘤嘤，又来了一边，刚刚看到你
74,阿hn,科林叔，其实好软萌的一个大帅比，，没一点抵抗力 嘤

73,乐乐say,啊啊啊我的少女心啊，科林叔你怎么这么帅呢
72,浅歌笑,当初被达西先生迷死了
71,三大根,我平时不看爱情片的都看完了！科林叔好棒好棒
70,大海patrick,今年看第四遍了 每次心情不好都来看
69,MMMSo,花样虐单身狗 ヽ(`Д´)ﾉ
68,WL33,看完kingsman的采访发现演员挺有趣，来看看不费脑的。
看到最后发现小时候在电影频道看过，感觉挺爆米花的〔。居然有2。
67,落花漂零,我是最后一个吗？！
66,段heaven,来看科林叔！
65,YOKO酱,脸叔脸叔大男神爱死你啦！
64,公仪斐93,虐杀单身狗
63,顾梓歆,好棒qwqqqq我的少女心又回来了！科林叔帅我一脸啊啊啊！大半夜的看这片子单身狗受到成吨伤害OTZ
62,鞠鞠酱~,想看完整版= =
59,宅肥虎,不是单身狗的也很喜欢，希望每个妹纸都能攻略自己的男神
57,与君共勉丶,手机为什么看不了_(:_」∠)_
56,lull11523,很好看！！！看得心都热了！！！只是当年的电影没有卖腐意识要不然我应该就能看到脸叔和休叔的世纪之吻了~\(≧▽≦)/~
54,YYW摘叶飞花,脸脸太帅，连荷兰姑凉的生肉我都啃了
53,lawyersuziyun,英国人玛丽苏起来，全世界都得跪。。。
两大男神在一起让你苏的合不拢腿。。。
52,Ashelian,苏爆了TAT
51,Alice果子,看完特工回来补番哒！
50,Alice果子,回复 @秋秋球Qiuu:哦哦哦苏爆了已开启循环模式！！！
49,旧时宛转,科林叔补番系列~和休叔打架那段简直神了233333
48,秋秋球Qiuu,http://www.bilibili.com/video/av2203870  来卖个安利：自己剪的BJ视频(///ω///)，不苏你打死我
46,鱼头酸梅汤,跪舔脸叔(｡･ω･｡)
44,布silis伊,柯林叔！！！
43,nnfnnfnnfnnf,作为初心是休格兰特但现在被科林费斯萌的不要不要的我内心几乎是崩溃的（
42,nnfnnfnnfnnf,就是我！
41,阿阿耽耽,我！！！！！！
40,岁夏0429,╮(￣▽￣)╭我也是
39,森田忍,我只能说，像BJ这种性格，这种爱情、事业能在中国社会发生，那绝对真的是小说里的事情了。
38,花関大法好,我我我！！！！
37,仲仲菌,我不是最后一个举手的吧，请继续
36,圆滚滚小松子,好想有个达西_(:_」∠)_
35,圆滚滚小松子,回复 @潮鸣之汐:看来我必须举手了
34,绪233,没错还有窝(→o←)
33,全蛋酱,(°∀°)ﾉ(°∀°)ﾉ(°∀°)ﾉ
32,东圭,无限小电视啊啊啊啊啊啊
31,Max姬,没错就是我
30,AvisPotion27,这里有他们小时候在Mark生日趴的浅水池里裸奔的童年花絮。可爱到爆，小时候的BJ超级Q。
http://www.bilibili.com/video/av2185777/
29,已知BC无限长,谜一样的13 14楼23333333333333333333
28,湘竹,迷弟的胜利
27,请小心服用,哈哈好可爱
26,黒沼青葉,突然想说我也好想要男票用大衣裹住嘤。。。。可是人太胖男票的大衣感觉裹不住我们两个人(´；ω；`)(´；ω；`)(´；ω；`)(´；ω；`)
25,莫作栋,这里这里
24,蓦然阑珊,举手
23,猴头菇乌啦啦,我我我
22,tracyleu,我我我我
21,潮鸣之汐,有多少因为king***an又来回顾这片啊，粉红粉红的达西先生，虐爆单身狗系列
20,玖音,13 14到底说了什么(〜￣△￣)〜
19,偏执狂Poi,科林叔好帅~！
16,AvisPotion27,少女心完全。。。我死了_(:_」∠)_
15,小分队7号Shuaiziiiii,科林说说fuck那句。。。。。我死了。。。。
14,四季ww,哈哈哈楼下好可爱
13,大海patrick,被弹幕里说“这里居然还会有男孩子看”伤到了5555555 从小就喜欢这部片子嘛QAQ
12,曹小霁,没挂
11,即墨桃花,刷不出。。。是已经挂了么？
10,茶茶Sheen,那天看到新闻还以为是另外一个人。。。至今不明白为什么变化那么大，有点吓人。
9,仲仲菌,对啊，怎么能老成这样，第三步怎么拍？！！！
8,大和不二子,特意去看了一下，觉得还好，虽然老得太快了
7,仲仲菌,听说蕾妮·泽尔维格的长相变了个人。。。特来此留念
6,余生亦晚,真是百看不厌哈哈
5,高板桐乃,最后一段居然没脱大衣给女主，差评！
4,handlace,(⌒▽⌒)
3,仲仲菌,嗯，第二集的片源大多都有水印，现在还在找好的片源。
2,爱喝酒的猫,还有第二集？！求挂！！
1,四月君,这挂的有点迅速啊...
