0.0,2016-01-09 00:47:05,20160109打卡,3100792,16777215
0.0,2015-12-13 03:10:08,彩虹桥断了咋回地球,2775599,16777215
0.0,2015-12-13 03:09:25,洛基是被卡死的,2775599,16777215
0.0,2015-11-24 02:18:01,来看基妹,2612931,16777215
0.0,2015-10-23 00:24:07,弹幕0是怎么回事,194016,16777215
0.0,2015-09-28 01:38:11,打卡打卡打卡打卡打卡,1685929,16777215
0.0,2015-04-23 20:59:32,我是蓝精灵,1231122,255
2.0,2015-07-31 11:22:41,打卡,792771,16777215
6.145,2015-03-18 22:42:08,打卡,1174004,16777215
8.419,2015-04-15 03:56:08,房卡。。,1222796,16777215
8.539,2015-05-26 12:07:46,我是邓紫棋,421592,6697932
8.539,2015-05-26 12:07:34,我是小黄人 ,421592,13434624
10.0,2015-12-19 22:53:34,画质好差,2851269,16777215
10.355,2015-08-18 01:22:10,我是蓝精灵,1582913,16777215
10.473,2015-05-14 00:15:48,396P 是什么鬼,1056758,16777215
10.975,2015-11-03 06:27:35,在线3,2195149,16777215
12.942,2015-05-11 16:07:44,我是白河愁,300105,16777215
12.952,2015-03-20 05:40:39,20150320,989657,16777215
13.045,2015-03-19 08:48:29,前排？我来组成弹幕,600065,6750207
13.974,2015-11-03 06:27:38,....,2195149,16777215
14.492,2015-03-18 14:02:20,第一？？？？？？？？？？？？？？？、,855482,16777215
14.551,2015-05-11 11:40:17,akakak,753742,16777215
16.251,2015-07-11 07:12:53,来看基妹,1480030,16777215
17.636,2015-05-04 21:40:39,很少人呢,1234655,16777215
18.573,2015-06-02 01:46:24,弹幕好少,1370792,16777215
18.648,2015-05-19 00:09:38,当前在线41？？？,408461,16777215
19.37,2015-06-02 23:11:33,雷神1其实还是不错的， 10分给7分的样子吧,1144195,16776960
19.495,2015-05-14 11:24:39,才这么点弹幕？？？,461053,16777215
20.869,2015-05-22 09:57:35,2015-5-22 21:57:22  35个基佬,911766,16777215
21.855,2015-05-26 11:53:03,2015.5.27,421441,16777215
27.052,2015-06-04 05:29:55,我是绿巨人,1097504,3407616
28.102,2015-03-18 22:42:30,第三,1174004,16777215
29.69,2015-05-02 10:23:40,(´ﾟДﾟ`)好卡的赶脚,1333114,16777215
30.636,2015-03-20 07:34:49,20150320,893868,16777215
30.659,2015-05-25 22:45:44,前面怎么都是静音,753891,16777215
32.481,2015-11-03 06:27:57,0.0.0,2195149,3407616
34.814,2015-08-24 00:54:19,正片前来一发,1547526,16777215
34.838,2015-06-26 08:01:13,一个人,1449920,39423
35.3,2015-04-09 07:08:42,看完复仇者联盟，来补,1253859,16777215
37.719,2016-01-20 07:22:48,龙傲天在此,3136252,16777215
37.887,2015-05-17 00:40:06,2015年5月17日12:39:50  看到人人竟然有点泪目。。。。。,967681,16751001
38.248,2015-12-28 19:51:35,我是来看弹屏的,2968128,16777215
38.362,2015-07-19 09:07:12,补档,1568876,16777215
38.72,2015-06-07 21:39:23,我是美国队长,975556,16777215
41.146,2015-05-16 23:19:09,嘿，你的房卡；是你的房卡,1108934,16777215
45.868,2015-07-11 07:13:23,在现有九个小朋友,1480030,16777215
46.823,2015-04-09 22:19:37,666,1111872,16777215
47.51,2015-05-15 00:27:21,当前在线人数21日,337214,16777215
49.941,2015-05-13 06:37:42,来补剧 感谢up主,86658,16777215
54.984,2015-08-18 01:23:10,来补剧 感谢up主,1582913,16777215
55.446,2015-05-05 00:19:03,诶诶诶！！！是max,1183468,16777215
55.446,2015-05-05 00:18:52,诶诶诶！！是max,1183468,16777215
55.632,2015-03-20 00:06:37,雷神弹幕这么少,1064770,16724991
