65,湖北省最帅青年代表,bi站升级后放不了了
64,一切尽在花落,其实我并不是很懂得电影，这一部电影开头我都不知道它想表达的什么，但我觉得这是一个好电影，层层点题，剧情层层推进，电影到了一半，才知道故事大概，而又被剧情吸引，无法自拔。顺便说一下，男主有个好父母
63,洛丹伦撕风,(´；ω；`)对大表姐路转粉！！
62,韩白白sylvia,当初看哭了，写的很真实
61,丑小喵童鞋,这个真的很好看哟
60,贪欲s,大表姐演技真不是盖的~\(≧▽≦)/~
59,CUmbrella,大表姐跟库珀
58,阿里飞,马爸爸，(⊙o⊙)哦，不对(扭头再见
57,哒哩哒哩,超爱这部电影
56,卿婺漪w,大表姐是我的
55,鳞楠,库珀啊 还是宿醉里的老师 美国狙击手的男主 银河护卫队里的浣熊(°∀°)ﾉ 我的男神
54,陌生的城,表姐就是因为这部作品拿了奥斯卡～
53,辉zwh,连神经病都找到另一半了，给我这单身狗造成了成吨的伤害啊
52,深晴,(ᵒ̴̶̷̤́◞౪◟ ᵒ̴̶̷̤̀ )们字是多余的
51,射命丸绅士,这男主是天龙特攻队的face吧
50,SimTan,怎么有爆音啊…视频压制有问题
49,其实我是一个法师,好棒的，昨天才看了嘲笑鸟下，晚上回来就看大表姐；库伯也超级喜欢，自从宿醉以后，真的是喜欢的男主演和女主演演的一部治愈片~棒~哈哈哈
48,息言尘襟,把马云的全都点了赞_(:з」∠)_
47,我是谁hf,这个超级好看的
46,Hoyaji,看成了马云背后的幸福线。。。。。。。。。
45,山野338,很好的治愈片
44,烤栗子也不太甜,对~就是因为介部得的小金人
43,linnakoko,前几天刚看过推荐，据说这部给了大表姐最佳女主？
42,你想不想堆个雪人,马云背后的幸福线2333333(￣3￣)
41,时光不及你,库珀这么帅怎么每次的演老师吶~ 你见过这么handsome的老师(=・ω・=)
40,从前有只牛,超爱库珀
39,小黑裙LBD,超级喜欢很好看 居然看哭 
38,小黑裙LBD,(^・ω・^ )我
37,今天森田刚吃饭了吗,我真的好喜欢UP主的昵称
36,你女友手感不错,啊啊啊我一直找不到这个
35,CharcyLuo,超级喜欢的电影，看了3遍了
34,yzn911219,好巧，我们看官也是神经病
33,了子孑孓,看到大表姐我就来了
32,岛耕作,穿垃圾袋还帅炸的男人！
31,岛耕作,好评！感谢up！
30,变声器真好用,因为大表姐所以我要再看一遍= =
29,路路红,好看好看还想看
28,也夏了夏天,马云背后的幸福
27,战忽局保安科临时工,大表姐前几年的电影啊
26,还有多久到明天,这是大表姐么
25,雲雪君,想投上大概一万个硬币。即是之前看过了。到在这个时间再看一遍真是太对了。
24,他喝酒总哭,难道只有我看成马云了吗?
23,执念丶执着,cooper 男神啊
22,大海patrick,啊啊啊啊啊啊啊啊
21,鳞楠,我爱库珀！ 爱库珀的让我看到你们的尖叫！！
20,AislingYan,播放4444，弹幕44，吓死宝宝了
19,变态绅士,马云+1
18,高卢总督12138,还可以
17,爱斯摸鸡人,生活中的我们又何尝不是精神病？也许我们还不够疯，疯到展现我们最真实的一面，疯到我们能无视过去，拥抱现在，疯到能敢爱敢恨敢*。这才是我想要的真实生活。
16,会说话的珍珠,马云背后的辛福233
15,钱多多前,马云怎么了，难道不是吗
14,Sumi,先马(*ˉ︶ˉ*)有空了看！
13,uknow樱樱,真的超级喜欢这部电影！感谢up主！
12,萝旋布,....233昨晚才下载了还没看，今天up主就发了
11,烤黄鱼·,超好看！！
10,明月归楼,马云ahhhh
9,MaSaka666,我是几楼？？？
8,香咲咕,马云的等等我
7,航空战列舰,马云的不要走
6,橙葵ck,看成马云的带我一个
5,弱渣渣拜叩,看过 淡淡的感觉
4,波小翼丶,第一眼看成马云的绝对不是我一个人
3,小学女生♂,***   感谢up主
2,さくまる,以前看过再来重温 感谢up主～
1,我一个人AL,1111111111
