35,一希冀一,反派赢了，好不习惯。
34,装逼的放学别走,女主用自己的行动向我们阐释了不做死就不会死
33,normalau,并不十分恐怖 我一个人看的 女生
32,桎梏z,剧情反转！！！
31,4bug,初中生OR高中生无误
30,地瓜Kym·S,话说有第二部的，都不错，充分阐述了信则有不信则无
28,KevinCheung1998,女主在说不相信的时候就已经没救了...
说不相信，就代表相信这样不相信有效果。
27,貉纭蚂蚁,我的感情受到了欺骗
26,蛋枭兽,没看懂_(:з」∠)_
25,choiceyou,整体还蛮不错的，刚开始有想到，不过还是很精彩。女主很漂亮，最后告诉我们不相信的话，就好了
24,哎哟喂勒,这是一部很好的电影，说没看到钥匙的人麻烦请体会下电影的内涵好吗。0b战就是喷子多。
23,聞天,相互印證…………
22,云落泪了风会吹干他,看过 和钥匙一点关系都没
21,林肯伯格,看到开头发现看过的 ，妈蛋.
20,壮壮大官人,待我拉屎压压惊
19,暗黑的lilith,谁能告诉我恐怖吗？
18,林西白,还记得大一凌晨1点在寝室看***，室友睡着了，我内心是崩溃的，非常恐慌。经常推荐给同学用来治疗矫情和傻白甜
17,柯小七,这是一部讨论“存在”的电影——究竟是因为你相信所以存在，还是存在所以你才相信？
16,Guaguagaga,很好看啊！！
15,道观老姑,不好意思，画质不怎么样，下次投稿一定用心
14,皇冠姐姐,这是一部偏向黑暗的片子 最后坏人赢了，就是这样的。
13,腹黑變態鱼,结局好心塞
12,Alefrey,看着心塞，看着不舒服……
11,鬼瞳,这个故事告诉我们傻白甜圣母白莲花是活不下去的
10,purrgarden,第一次看到评论没有差评的，决定看了
9,我要嫁给没牙仔,卧槽，我还以为最后女主胜利了
8,八狐大国公,下载后在班级里播放的，几个同学中午不回寝室在教室看，全五星好评无尿点
7,我听春风吹醒桃花,一定要看。超级好看
6,圣地亚哥小丸子,看过，剧情跌宕起伏，五星推荐
5,切腹姬,片子不错，黑人夫妇续命成功
4,浮尘世间,看过，太牛逼的
3,范仁,没怎么看懂啊。（￣▽￣）
2,几把长在屁股上,看过表示好看，太6
1,牛仔都在忙,一楼_(:3」∠)_
