0.0,2015-11-05 08:24:43, 我就操了 、。  我以为网卡死,2230658,16777215
0.0,2015-11-04 08:44:29,八枪,291174,16777215
5.791,2015-11-04 07:22:26,第一,1315516,16777215
8.0,2015-11-04 05:16:33,2015年11月4日18:16:05,1539135,16776960
8.619,2015-11-12 03:57:48,当年为了德普看了一遍 现在为锤子再看一遍……,2069437,16777215
11.0,2015-11-04 09:31:55,我是红旗：第一扛红旗🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩,1680703,16777215
11.0,2015-11-04 09:21:56,额额,2349922,16777215
15.142,2015-11-04 04:57:53,哇靠。。这帧数,136620,16777215
15.1890001297,2015-11-08 06:21:30,哇靠。。这帧数,2333875,16777215
17.0,2015-11-05 10:05:04,大声告诉我我什么颜色！,1550700,10079232
17.959,2015-11-04 07:22:39,怎么一卡一卡的,1315516,16777215
18.089,2015-11-07 22:55:33,这样也行,2452121,16777215
20.567,2015-11-12 00:16:51,←你是茶婊绿,1406844,16711680
21.988,2015-11-15 04:57:03,来看锤子,1298901,16777215
23.7649993896,2015-11-04 13:14:21,就是怎么一卡一卡的,2135700,16777215
25.764,2015-11-06 03:22:14,卡成渣了啊,172055,16777215
27.0,2015-11-06 08:54:40,这针掉的。。。。,1387415,16777215
27.656,2015-11-04 05:07:55,我以为我网卡呢,2191085,16777215
28.483,2015-11-04 05:58:11,掉帧很严重,1546711,65280
32.963,2015-11-10 07:13:43,按了原画好卡QAQ,2330990,16777215
34.464,2015-11-06 11:57:54,222222222222,2430058,255
38.6980018616,2015-11-04 13:14:49,听说好看,2135700,16777215
41.403,2015-11-04 05:36:20,20-30帧的感觉,1449481,16777215
42.545,2015-11-04 06:59:36,好电影，五焦送上,1224002,16777215
42.94,2015-11-05 05:24:12,1M小水管无压力,475494,16777215
44.433,2015-11-10 09:01:41,(ﾟДﾟ≡ﾟДﾟ)?!22222222,2038257,16711731
54.812,2015-11-04 12:59:15,换超清,1230498,16777215
54.927,2015-11-07 22:56:10,我就试试字幕能用不,2452121,16777215
55.481,2015-11-04 05:46:35,前面的站住啊,2291174,16777215
56.408,2015-11-04 17:48:16,香蕉准备,1610535,16777215
65.2369995117,2015-11-08 08:58:53,前面的站住啊,2231022,16777215
67.352,2015-11-04 08:32:17,20M光纤 都卡成这B样？,1000758,16777215
68.445,2015-11-04 04:31:57,彩蛋跟精彩，全片就彩蛋给力。,1802825,6750105
68.723,2015-11-04 08:55:50,觉得码率高的换成高清看就行了,1982389,65280
69.908996582,2015-11-08 03:21:12,我是100m光纤 你们羡慕去吧 真的是,2445740,16777215
70.431,2015-11-04 05:56:12,GIF格式的电影就是好看,923492,16777215
71.561,2015-11-05 02:43:09,原画看得跟幻灯片一样,2370084,16777215
71.572,2015-11-04 07:44:59,为什么我看着是一卡一卡的？,1438921,16777215
72.105,2015-11-10 07:14:26,换超清好多了,2330990,16777215
74.76,2015-11-04 09:07:22,原画卡的要死,1133335,16777215
81.119,2016-01-30 11:51:11,并不卡呀,2142782,16711680
83.285,2015-11-09 08:36:03,我去，有钱提醒，原话1000的显卡撑不住,2058975,16777215
84.014,2015-11-04 05:25:24,电脑带不动啊,2212910,16711731
90.0,2015-11-05 03:16:35,手机无压力,2124550,16463928
93.1829986572,2015-11-04 13:16:22,我以为我换了个6看这个就不卡了！还是卡,2135700,16777215
93.95,2015-11-04 05:38:16,带不动啊 ,1389831,16777215
96.46,2015-11-06 03:08:33,kkkkkkkkkkkkkk,2435033,16777215
102.223,2015-11-07 22:56:57,谁看见我发的字幕说就话,2452121,16777215
103.0,2015-11-14 04:08:00,我怎么不卡？,2499582,16777215
105.406,2015-11-04 06:14:44,这么卡啊？...,1118771,16777215
106.092,2015-11-04 08:30:51,这怎么看,2242225,16776960
106.92199707,2015-11-05 02:52:01,画质感人,1342760,16777215
108.984,2015-11-04 08:33:06,前面带不动的等等我。。。。。,1000758,16777215
109.073,2015-11-05 10:37:56,救命透明组成品大家这么捧场我实在没料到……太卡又想看原画的诸位等等吧我今天晚上换源_（:з」∠）_  白天没来得及抱歉,993948,10027008
109.263,2015-11-11 03:38:59,24帧以上人眼就没有卡的感觉了，只会有清晰不清晰的感觉。,203774,16777215
109.451,2015-11-04 05:38:32,这一卡一卡的,1389831,16777215
109.623,2015-11-06 03:26:42,超清不卡,905649,16777215
110.442001343,2015-11-05 23:07:07,6，S不卡,2405508,16777215
112.0,2015-11-04 07:26:14,不卡啊,2266398,16463928
116.035,2015-11-05 22:28:08,原话帧数有问题？,1609052,16777215
120.433,2015-11-04 05:59:21,原画无压力,2220594,16724787
123.15,2015-11-06 04:49:45,怎么我一点都不卡也没掉帧,2230957,16777215
127.0,2015-11-04 10:12:20,弹幕卡，电影不卡。。。,1923693,1498332
128.403,2015-11-06 03:09:05,不错，貌似没广告,2435033,16777215
128.554,2015-11-04 04:32:57,你瞅啥   瞅你咋滴！！！,1802825,6750105
133.468994141,2015-11-06 07:27:59,就是嘛,2340330,16777215
134.704,2015-11-04 07:46:14,高清的不卡，原画卡。显卡带不动？,1438921,16777215
134.789,2015-11-04 10:55:13,草 原画掉帧 高清渣画 还没超清 我该不该看？,1452641,13369395
135.0,2015-11-04 08:37:21,手机无压力,1498466,16776960
136.431,2015-11-04 07:40:48,掉帧严重,难道我显卡不行了.,940577,16737792
138.751998901,2015-11-05 02:52:51,欢迎大家来看：博物馆奇妙夜之四,1342760,16777215
141.104,2015-11-04 07:27:59,换高清的就不卡了,1246114,16777215
142.243,2015-11-09 09:27:32,alienware17   100M光纤，原画还是掉帧。难受。,284164,13369344
145.619,2015-11-04 19:15:05,换超清呵@,1909907,3381759
153.0,2015-11-04 08:39:38,再瞅个四四，，，四四一十六，，，，四五二十，，，，，五五呜呜呜呜…………,1498466,15932403
158.023,2015-11-04 12:30:52,换高清就好了，不行在换低的,1569882,16777215
164.0,2015-11-04 10:13:28,艹，神反应,1923693,1498332
165.32699585,2015-11-06 07:27:14,不哓得你们用的啥子网，那么卡，我烂爱普都没事,2340330,16777215
171.666000366,2015-11-06 07:28:43,我擦，看过了，13年就出了,2340330,16777215
182.0,2015-11-10 11:16:21,骂你撒币,1542007,16777215
202.0,2015-11-06 08:59:38,喉咙亮了,1387415,16777215
225.956,2015-11-07 12:53:38,原画卡~~换超清很流畅,2342810,16777215
236.455,2015-11-14 20:27:39,233333333333333333,1714625,16711680
243.726,2015-11-04 08:30:04,我读书少，米国的花生能连壳一块吃？(ﾟДﾟ≡ﾟДﾟ)?!,1503495,153
246.953994751,2015-11-05 01:30:31,美国的花生壳都是可以直接吃的,1533838,16777215
248.61,2015-11-04 08:41:47,难道是少年贝爷,1222476,65484
251.097,2015-11-04 17:09:16,不去壳？,1548465,3407616
258.741,2015-11-08 07:46:24,吃花生不去壳?,322010,16777215
294.043,2015-11-05 05:43:20,这是在讲故事啊,2094395,255
295.449,2015-11-07 11:39:14,片子画风可以,944058,16777215
302.918,2015-11-04 13:44:12,是说很多笑点吗,2283593,16777215
305.646,2015-11-04 08:27:57,弹幕呢？,1486048,16777215
306.688,2015-11-14 02:32:29,原来是动画《孤胆奇侠》的真人版啊，动画央视放过,188430,16777215
313.0,2015-11-04 09:14:26,看过,1436915,16777215
317.781005859,2015-11-04 13:20:25,原来我看过,2135700,16777215
319.932,2015-11-04 13:44:34, 好看吗,2283593,16777215
322.623,2015-11-05 05:53:26,在电影院看过，本来是冲着德普去的，结果被男主的颜帅得一愣一愣的,1451446,16777215
349.0,2015-11-04 08:36:23,有人在看没,2343123,16777215
372.472,2015-11-14 02:33:52,记得动画里他们有个银矿，专门做银子弹,188430,16777215
376.0,2015-11-04 08:44:49,几吧沙笔,1498466,16463928
376.0,2015-11-04 08:36:57,没人？,2343123,16777215
398.337,2015-11-08 07:20:42,想起了李佩斯的坠入,2387785,16777215
399.0,2015-11-04 09:16:00,。。。。。。？。。。。？,1436915,16463928
401.819,2015-11-06 09:53:57,修铁路的不是华人奴隶吗?华人呢?鞭子呢?,2188747,16777215
410.293,2015-11-05 00:10:15,居然没有中国劳工,1411411,16777215
