227,丿旋律,远看憨豆有点像贝爷啊
226,Notwoxt,喜剧演员憨豆
225,rayu,我就看你们怎么删掉我这层( の •̀ ∀-)و
223,美吉田月,第二部黑中国黑的好啊 
222,吸收不好,国庆节特地来看憨豆
221,桾玥,hhhhh
220,桾玥,来看童年男神(=・ω・=)
219,未闻风行,(=・ω・=)每年一打卡
218,ColaLK,向憨豆致敬
217,黑冰黑xilly,我长大了你老了(´･_･`)
216,xiafly95,那天我结婚(￣ε(#￣) Σ
215,羽①⑨小电鳗鱼,弹幕变多了耶！
214,请叫我龙君,男神  
213,请叫我龙君,看到童年男生就滚过来了
212,瓜京院,还是那么有趣的憨豆(=・ω・=)
211,七夜瞑城月,为什么要在这里刷穿山甲(〜￣△￣)〜
210,泛泛其逝,真的一点都不卡 一点都不卡
209,浮艹,也许不会有下部了QAQ，2015-06-20端午，单身狗纪念〒_〒
208,孝瓘瓘孝,笑疯了！！！！！
207,墨迹散尽,半夜看的笑到宿舍妹子都醒来了233
206,啊咧..,在网址bilibili后面加上jj就可以下载了(･∀･)

205,快去西天请如来佛主,看第二部椅子升降那边，我实在笑的不行了，必须登录回复下。(°∀°)ﾉ
204,愿你被温柔对待,补番(⌒▽⌒)
203,就是一只泡芙,He knows no fear, he knows no danger, he knows nothing. 我知道有一句中文能对上这个：两块钱你买不了吃亏，两块钱你买不了上当，你什么也买不了，你个穷比。
202,原承,君の娘さんたちに小さいちんちんがついてますように(;¬_¬)
201,SCP姬金会,以前看第二部的时候还没汉化，所以没看
现在回来补了(^・ω・^ )
200,（＜ゝω・）,好评！ 重温完毕( ´_ゝ｀)
199,谷歌姐姐,233333333333333
198,Highest Gander,然后其中有一只叫Asbo的凶悍的天鹅...
197,绝少,kakakakakakakakaka卡死了！！！！！
196,亲切的绅士,说英国女王没有实权得 我就说一件小事。公园里的所有天鹅都是女王的财产。动一只你都欠女王几百英镑+驱逐出境。
195,酱油酱油PanDora,最后的音乐好评，但是不知道名字
194,cumberbaby,经典，童年╮(￣▽￣)╭
193,24K纯疯,经典(｀・ω・´)
188,第二天堂12345,经典 憨豆特工
185,游侠⑨,（￣▽￣）
184,呵哼哈呼嘿,回复 @Billy哥 :很久以前B站开侠物语的服务器时整的，现在没了
183,我叫比利哥,回复 @世羽果然好可爱 :他只是高仿，哪里行骗了，你看见他说，我就是碧诗了吗
182,我叫比利哥,你这个侠物语怎么弄的
181,琔琔乜,第二部好棒
180,09亲卫队,穿山甲那个 一个人刷了34条 已经举报了不谢
179,09亲卫队,第2部这么多刷穿山甲的有意思么 玩过头了
176,愚者迷鹿,He Knows No Fear
He Knows No Danger
 He Knows Nothing
这句话戳了我三分钟的笑点
175,呵哼哈呼嘿,那个“穿山甲到底说了什么”的用户以加入黑名单，感谢丰富我的屏蔽列表
174,奇迹哥布林,说第二部禁映的人脑子没问题吧？那我当年看的在国庆上映的消息怎么来的？一部喜剧都能让这些爱国愤青高潮也是醉了，电影2部都在自黑英国呢，不见人家嫌什么
173,Huai哥哥,( ･`ω･´)﻿✧﻿ 君の娘さんたちに、おちんちんがついてますように
172,烛光夜伯,回复 @晚上看风影 :谢谢了
171,晚上看风影,憨豆先生的假期，可惜B站没有
170,烛光夜伯,求一部憨豆的电影，内容是帮助一个小男孩找回他的爸爸
169,妹控子M,二的彩蛋好有趣
168,妹控子M,看完老一看老二
167,StYondn,都看完了23333 为了憨豆来一发
166,6个石更币,_(:3」∠)_差点笑断气。。。
165,世羽果然好可爱,你这样出来行骗真的好吗(&quot;▔□▔)/
164,世羽果然好可爱,又看见你了
163,Kop4ever,又回味了一遍 拜放映室所赐难得跟那么多豆豆一起看 好高兴 豆豆永远是经典
161,哀其不幸,笑疯了哈哈哈哈
160,樟茶烤翅,回复 @咯吱咯吱www :莫怕 抱抱
159,樟茶烤翅,回复 @甜筒小天使 :人家N年前就移民英国了 夫妻俩一男一女两个孩子
158,樟茶烤翅,回复 @净嗔 :他是我奶奶的妹妹的儿子 现在在英国当记者哟 明年还打算去英国找他玩呢
157,森ANNE,哈哈 好逗
156,克洛德·莫奈,现在只有枪版，效果很差
155,甜筒小天使,请问您表叔还缺女儿么！
154,唏嘘政委,官方免费影院_(:з」∠)_话说当年在电影院看笑死了
153,fffoofff,我想问问，谁有王牌特工的下载地址啊

152,白糖糖糖,(´；ω；`)
151,哈哈二姨爹,flag特工 23333
150,倒霉の忍者,太羞耻了……不忍直视……
149,睥睨星海自在道宗,笑死我了，脸疼_(:3」∠)_
148,孤单的习惯,来版聊把
147,孤单的习惯,有没有来版聊的啊
146,我不是猫啊,好看ε=ε=(ノ≧∇≦)ノ
145,悠奇の庭OAO,可能，他重来不把博士这种身份看在眼里吧
143,崩坏的红色弹幕,说好假的请出门左转
142,悠奇の庭OAO,只有憨豆特工2的也行（/TДT)/
141,悠奇の庭OAO,求这部电影的下载地址(°∀°)ﾉ(｡･ω･｡)
140,卡卡丶,这么多人再看？
139,净嗔,真的？！ 你表叔？！ 请问您哪位(･∀･)
138,灼眼的元首,居然有1113个特工和我一起看
137,玄鸟翅,祝你女儿一出生就有三个小丁丁...
136,座敷童子biubiubiu,很逗比啊23333
135,呆呱军曹,_(:3」∠)_
134,U桑不会肚子疼,害怕(ﾟДﾟ≡ﾟдﾟ)!?
133,啊啊啊咻,...(●￣(ｴ)￣●)
132,jjw,君の娘さん達に小さいちんちんが付いてます様に？
131,洛水之神,他说 你的女儿 三个洞 jj什么的  自己想去吧
130,e c y saikou,他到底用日语说了什么？

129,古月dark,卧槽？这么快？
128,深海蓝鲨,前，怀念
127,喵噗喵噗喵噗,求OP啊！
125,endsmother,笑抽死了
124,…………………………,好怀念啊
憨豆越来越帅了
没以前逗逼了（/TДT)/
123,Alter★Blank,(｀・ω・´)
122,冰镇西瓜酱,Σ( ￣□￣||)
多谢……
121,所以说loli才是王道,来晚了。。
120,wblack,没有前100_(:3」∠)_
119,帅比型阿旭,刚来就看到正好100……
118,1204447095,100我当定了
117,星岛溪魎黎,前一百留名装逼
116,樟茶烤翅,第二部里 那个总理的翻译是我表叔.....
115,自带BGM的美男子,所以那个中国大妈到底要干嘛呢
114,弑人之神,WOW~
112,b站变了太多,我将带头装b
111,斜槽,第二部憨豆是开了会员了？
110,取个b名想半年,好卡。。。。
109,阿勒啊咧,豆子( ´_ゝ｀)
108,诗酒趁华年,Σ( ￣□￣||)
107,AcerolaorionHUB,以前就看了3遍了 在b站再看
106,就不错v,连续看两集（￣▽￣）
105,耳er耳,(･∀･)
104,冰镇西瓜酱,前一百留名。顺便首页周末放映室介绍这部电影时，『你知道吗』里说的那句日语什么意思？
103,白色314です,flag豆(๑•̀ㅂ•́)و✧
102,霉女不要跑吖,超爱憨豆！
101,冷兮Sweeney,** HIDDEN BY ADMIN **
100,笑颜中毒,缓冲好慢啊 啊啊啊 啊！！
99,泪倾城〃扉页,祝愿憨豆先生永远年轻
98,HHHBK天蝎,为啥弹幕是0.。。

97,蛋花OoO,The Cranberries
96,随风丶翌,看来以后不只是见福打 还要见彩打了 人与人最基本的信任何在！
95,SunSunFun,最後炸了(°∀°)ﾉ
94,路小付,留名(=・ω・=)，看到最后卡住了(´；ω；`)
93,广域网富贵,为何一直小电视。。
92,吃钙片卡牙,祝愿你的女儿们有小小的丁丁w（←打完字后自己出戏到了温丁丁
91,吃钙片卡牙,前一百？！
90,郝激情,前一百留名
89,win10,投币买电影票系列
88,暗色调℃,各种秒收flag，笑飞
87,yoooo大根曹子菌,(^・ω・^ )
86,逆袭的马克兔,终于补完了(=・ω・=)
85,蛋来啦,看憨豆的片子耻度爆表~~(｀・ω・´)
84,旋转朱颜,好想要这辆车(=・ω・=)
83,随风丶翌,憨豆 找到你了！
82,Pride人间失格,卡死我了
81,元气少女茶理理,那是一句日语2333
80,Promise゜,（￣▽￣）全程在笑的肯定不是我一个人
79,汉堡配薯条,futa赛高
78,角谷杏,谍战，敌方间谍都是被气死的吧23333
77,so米子奇fa,是女儿们哟
76,人机小王子,第一部全程都在笑(°∀°)ﾉ
75,工口猫先生,祝愿你的女儿有小**
74,工口猫先生,(°∀°)ﾉ貌似不错
73,问啸,祝愿你的女儿有小j*233
72,吴贫,这个故事告诉我们：只要幸运A+，任何敌人都不是问题
71,dark-sinbad,扶他出去2333333
70,King.Elvis,关键词，女儿，jj(=・ω・=)
69,仁者如射,所以Kimi no musume san-tachi ni chiisai chinchin ga tsuitemasu you ni到底是个什么意思···Kimi no musume倒是知道，后面的不造了···(〜￣△￣)〜怎么翻译啊，求指导
68,灬基拉桑灬,憨豆大好！ε=ε=(ノ≧∇≦)ノ
67,女汉子酱,看见憨豆就直接滚进来了
66,红美铃上校,(=・ω・=)
65,ichimaru910,来缓解下郁闷(-_-#)
64,笑点太低的我,为嘛我一直无限小电视啊(╯°口°)╯(┴—┴魂淡~~~
63,DerTruam,所有厉害的喜剧演员都有忧郁症和脾气差啊,金凯瑞.卓别林.憨豆.周星驰
62,黎明之龙,(⌒▽⌒)
60,跋澜信918,　　　　　　　　　　　　
58,克帮主,151515
57,无你节操,89uoo8oi444444
56,无情亦无义,笑得我咪咪痛
55,流云天下,看的笑死了，童年的记忆
54,橙留香丶,。。。。。
53,可以吃的节操,憨豆是童年，记得那时候还是黑白电视
52,噜啦啦噜啦啦耶耶,23333【动作】【谍战】的描述是什么鬼，说的我差点都信了
51,啸风真人,2015年第一个？
50,圣月崎野,居然已经有2了
49,青年云外信,第二部好看
48,逆袭的五号位,不卡系列这个标签是谁贴的（摔）,你家下水道,我们这些小水管怎么比

(╯‵□′)╯︵┻━┻
47,妙筑玄华,为毛这么卡，3秒一顿，一顿30秒
46,Script,黄金周和另外一部其实我也投了。。。只不过版权了- -
